Scenario,GAMMA,CMultStdev,tvVmax,tvKm,tvV,tvKa,dVdWT,CEps
WorkFlow,0.0203298276573908,,,,,,,
WorkFlow,0.000565062973029307,0.001254916793417,,,,,,
WorkFlow,-20.437027520836,1.04060424570919,60898.1950899431,,,,,
WorkFlow,-11.0028778740715,-0.623851197246946,12969.5706930711,7869.06967747236,,,,
WorkFlow,0.155408401866269,0.107685868182811,-192.753442061011,-141.048548502629,23.6548393437304,,,
WorkFlow,-0.00139032869347308,-0.000265379042366516,-12.4640528479163,-0.610084907454304,0.192153990295358,0.0206173455593696,,
WorkFlow,-0.0147933280533257,-0.00214106060570552,15.5695163675084,7.63561700173176,-0.302104898114848,0.00175802732369818,0.164803886960078,
WorkFlow,0.111398777013555,0.012193146121379,-177.448924609521,-59.6429166191545,4.74480276484879,0.0816655116527737,-0.0162135632194725,8.95226203725839
