Scenario,RetCode,LogLik,-2LL,AIC,BIC,nParm,nObs,nSub,EpsShrinkage,Condition
WorkFlow,3,-3173.914960,6347.829920,6365.829920,6403.393995,9,480,60,0.059040,704206.560510
