Scenario,RetCode,LogLik,-2LL,AIC,BIC,nParm,nObs,nSub,EpsShrinkage,Condition
WorkFlow,3,-3256.385690,6512.771380,6544.771380,6611.551958,16,480,60,0.120340,10056284.376300
