"Scenario","Iter","Parameter","Value"
"WorkFlow",1,"-2LL",15556.45732
"WorkFlow",1,"CMultStdev",1.00126
"WorkFlow",1,"tvVmax",3998.41
"WorkFlow",1,"tvKm",4001.54
"WorkFlow",1,"tvV",49.9531
"WorkFlow",1,"tvKa",1.19999
"WorkFlow",1,"K12",1.95079
"WorkFlow",1,"K21",3.02171
"WorkFlow",1,"K13",0.121427
"WorkFlow",1,"K31",0.00504716
"WorkFlow",2,"-2LL",13084.53132
"WorkFlow",2,"CMultStdev",1.00162
"WorkFlow",2,"tvVmax",3997.95
"WorkFlow",2,"tvKm",4001.94
"WorkFlow",2,"tvV",49.9368
"WorkFlow",2,"tvKa",1.1999
"WorkFlow",2,"K12",1.93646
"WorkFlow",2,"K21",3.0279
"WorkFlow",2,"K13",0.125779
"WorkFlow",2,"K31",0.0138802
"WorkFlow",3,"-2LL",12410.78732
"WorkFlow",3,"CMultStdev",1.00229
"WorkFlow",3,"tvVmax",3997.1
"WorkFlow",3,"tvKm",4002.69
"WorkFlow",3,"tvV",49.9034
"WorkFlow",3,"tvKa",1.19989
"WorkFlow",3,"K12",1.90817
"WorkFlow",3,"K21",3.04015
"WorkFlow",3,"K13",0.13623
"WorkFlow",3,"K31",0.0199889
"WorkFlow",4,"-2LL",11845.38756
"WorkFlow",4,"CMultStdev",1.00349
"WorkFlow",4,"tvVmax",3995.59
"WorkFlow",4,"tvKm",4004.03
"WorkFlow",4,"tvV",49.845
"WorkFlow",4,"tvKa",1.19988
"WorkFlow",4,"K12",1.85722
"WorkFlow",4,"K21",3.06232
"WorkFlow",4,"K13",0.156256
"WorkFlow",4,"K31",0.0241437
"WorkFlow",5,"-2LL",9843.27408
"WorkFlow",5,"CMultStdev",1.00829
"WorkFlow",5,"tvVmax",3989.57
"WorkFlow",5,"tvKm",4009.59
"WorkFlow",5,"tvV",49.616
"WorkFlow",5,"tvKa",1.1998
"WorkFlow",5,"K12",1.6561
"WorkFlow",5,"K21",3.1524
"WorkFlow",5,"K13",0.249938
"WorkFlow",5,"K31",0.0335062
"WorkFlow",6,"-2LL",7178.3665
"WorkFlow",6,"CMultStdev",1.01848
"WorkFlow",6,"tvVmax",3976.77
"WorkFlow",6,"tvKm",4021.28
"WorkFlow",6,"tvV",49.1319
"WorkFlow",6,"tvKa",1.19956
"WorkFlow",6,"K12",1.24936
"WorkFlow",6,"K21",3.34994
"WorkFlow",6,"K13",0.522211
"WorkFlow",6,"K31",0.0547753
"WorkFlow",7,"-2LL",7114.47074
"WorkFlow",7,"CMultStdev",1.0155
"WorkFlow",7,"tvVmax",3980.55
"WorkFlow",7,"tvKm",4017.82
"WorkFlow",7,"tvV",49.2713
"WorkFlow",7,"tvKa",1.19957
"WorkFlow",7,"K12",1.36531
"WorkFlow",7,"K21",3.29124
"WorkFlow",7,"K13",0.431348
"WorkFlow",7,"K31",0.0467807
"WorkFlow",8,"-2LL",7009.32406
"WorkFlow",8,"CMultStdev",1.01692
"WorkFlow",8,"tvVmax",3978.77
"WorkFlow",8,"tvKm",4019.45
"WorkFlow",8,"tvV",49.2023
"WorkFlow",8,"tvKa",1.19949
"WorkFlow",8,"K12",1.30904
"WorkFlow",8,"K21",3.31939
"WorkFlow",8,"K13",0.472783
