"Scenario","Iter","Parameter","Value"
"WorkFlow",1,"-2LL",7275.0058
"WorkFlow",1,"GAMMA",1.48465
"WorkFlow",1,"CMultStdev",0.961154
"WorkFlow",1,"tvVmax",4098.32
"WorkFlow",1,"tvKm",3852.4
"WorkFlow",1,"tvV",50.0811
"WorkFlow",1,"tvKa",1.19651
"WorkFlow",1,"K12",2.00271
"WorkFlow",1,"K21",2.99907
"WorkFlow",1,"dVdWT",1.11191
"WorkFlow",2,"-2LL",7168.83374
"WorkFlow",2,"GAMMA",1.38293
"WorkFlow",2,"CMultStdev",0.914443
"WorkFlow",2,"tvVmax",4186.89
"WorkFlow",2,"tvKm",3766.15
"WorkFlow",2,"tvV",49.7146
"WorkFlow",2,"tvKa",1.19484
"WorkFlow",2,"K12",1.97675
"WorkFlow",2,"K21",3.0219
"WorkFlow",2,"dVdWT",1.07953
"WorkFlow",3,"-2LL",6979.35138
"WorkFlow",3,"GAMMA",0.975177
"WorkFlow",3,"CMultStdev",0.506111
"WorkFlow",3,"tvVmax",4970.75
"WorkFlow",3,"tvKm",3337.84
"WorkFlow",3,"tvV",52.978
"WorkFlow",3,"tvKa",1.17896
"WorkFlow",3,"K12",2.18881
"WorkFlow",3,"K21",2.91822
"WorkFlow",3,"dVdWT",0.900232
"WorkFlow",4,"-2LL",6918.28228
"WorkFlow",4,"GAMMA",0.983034
"WorkFlow",4,"CMultStdev",0.543303
"WorkFlow",4,"tvVmax",5069.3
"WorkFlow",4,"tvKm",3260.41
"WorkFlow",4,"tvV",48.3201
"WorkFlow",4,"tvKa",1.25514
"WorkFlow",4,"K12",1.91639
"WorkFlow",4,"K21",3.11408
"WorkFlow",4,"dVdWT",0.894026
"WorkFlow",5,"-2LL",6882.83652
"WorkFlow",5,"GAMMA",1.1922
"WorkFlow",5,"CMultStdev",0.57731
"WorkFlow",5,"tvVmax",5144.84
"WorkFlow",5,"tvKm",3120.49
"WorkFlow",5,"tvV",48.7744
"WorkFlow",5,"tvKa",1.32768
"WorkFlow",5,"K12",1.97996
"WorkFlow",5,"K21",2.98733
"WorkFlow",5,"dVdWT",0.938697
"WorkFlow",6,"-2LL",6849.56944
"WorkFlow",6,"GAMMA",1.31753
"WorkFlow",6,"CMultStdev",0.506575
"WorkFlow",6,"tvVmax",5554
"WorkFlow",6,"tvKm",2783.9
"WorkFlow",6,"tvV",46.5259
"WorkFlow",6,"tvKa",1.42751
"WorkFlow",6,"K12",1.88613
"WorkFlow",6,"K21",2.98568
"WorkFlow",6,"dVdWT",0.922337
"WorkFlow",7,"-2LL",6828.78356
"WorkFlow",7,"GAMMA",1.56215
"WorkFlow",7,"CMultStdev",0.421567
"WorkFlow",7,"tvVmax",6593.95
"WorkFlow",7,"tvKm",1991.3
"WorkFlow",7,"tvV",42.7887
"WorkFlow",7,"tvKa",1.57034
"WorkFlow",7,"K12",1.71775
"WorkFlow",7,"K21",3.01724
"WorkFlow",7,"dVdWT",0.907754
"WorkFlow",8,"-2LL",6807.19866
"WorkFlow",8,"GAMMA",1.54287
"WorkFlow",8,"CMultStdev",0.471592
"WorkFlow",8,"tvVmax",6667.59
"WorkFlow",8,"tvKm",1902.59
"WorkFlow",8,"tvV",43.9101
"WorkFlow",8,"tvKa",1.53207
"WorkFlow",8,"K12",1.7629
"WorkFlow",8,"K21",2.99091
"WorkFlow",8,"dVdWT",0.919468
"WorkFlow",9,"-2LL",6798.5113
"WorkFlow",9,"GAMMA",1.61373
"WorkFlow",9,"CMultStdev",0.497902
"WorkFlow",9,"tvVmax",7149.23
"WorkFlow",9,"tvKm",1539.14
"WorkFlow",9,"tvV",44.225
"WorkFlow",9,"tvKa",1.51509
"WorkFlow",9,"K12",1.74994
"WorkFlow",9,"K21",3.01261
"WorkFlow",9,"dVdWT",0.954256
"WorkFlow",10,"-2LL",6795.93128
"WorkFlow",10,"GAMMA",1.60719
"WorkFlow",10,"CMultStdev",0.508982
"WorkFlow",10,"tvVmax",7078.66
"WorkFlow",10,"tvKm",1569.58
"WorkFlow",10,"tvV",45.0161
"WorkFlow",10,"tvKa",1.46741
"WorkFlow",10,"K12",1.75552
"WorkFlow",10,"K21",3.05455
"WorkFlow",10,"dVdWT",0.984207
"WorkFlow",11,"-2LL",6792.86568
"WorkFlow",11,"GAMMA",1.6159
"WorkFlow",11,"CMultStdev",0.521411
"WorkFlow",11,"tvVmax",7026.88
"WorkFlow",11,"tvKm",1557.28
"WorkFlow",11,"tvV",46.1393
"WorkFlow",11,"tvKa",1.35852
"WorkFlow",11,"K12",1.72814
"WorkFlow",11,"K21",3.17424
"WorkFlow",11,"dVdWT",1.04673
"WorkFlow",12,"-2LL",6791.47644
"WorkFlow",12,"GAMMA",1.64146
"WorkFlow",12,"CMultStdev",0.520849
"WorkFlow",12,"tvVmax",7049.7
"WorkFlow",12,"tvKm",1540.66
"WorkFlow",12,"tvV",46.4454
"WorkFlow",12,"tvKa",1.30604
"WorkFlow",12,"K12",1.70198
"WorkFlow",12,"K21",3.29771
"WorkFlow",12,"dVdWT",1.09629
"WorkFlow",13,"-2LL",6790.56228
"WorkFlow",13,"GAMMA",1.66892
"WorkFlow",13,"CMultStdev",0.517989
"WorkFlow",13,"tvVmax",7075.12
"WorkFlow",13,"tvKm",1529.66
"WorkFlow",13,"tvV",46.6313
"WorkFlow",13,"tvKa",1.2315
"WorkFlow",13,"K12",1.66765
"WorkFlow",13,"K21",3.48606
"WorkFlow",13,"dVdWT",1.15552
"WorkFlow",14,"-2LL",6788.99844
"WorkFlow",14,"GAMMA",1.69026
"WorkFlow",14,"CMultStdev",0.505547
"WorkFlow",14,"tvVmax",7110.72
"WorkFlow",14,"tvKm",1501.04
"WorkFlow",14,"tvV",45.997
"WorkFlow",14,"tvKa",1.20747
"WorkFlow",14,"K12",1.62974
"WorkFlow",14,"K21",3.59426
"WorkFlow",14,"dVdWT",1.15705
"WorkFlow",15,"-2LL",6788.06896
"WorkFlow",15,"GAMMA",1.68736
"WorkFlow",15,"CMultStdev",0.49676
"WorkFlow",15,"tvVmax",7072.58
"WorkFlow",15,"tvKm",1516.13
"WorkFlow",15,"tvV",45.3861
"WorkFlow",15,"tvKa",1.20762
"WorkFlow",15,"K12",1.61822
"WorkFlow",15,"K21",3.64239
"WorkFlow",15,"dVdWT",1.13104
"WorkFlow",16,"-2LL",6787.11602
"WorkFlow",16,"GAMMA",1.67781
"WorkFlow",16,"CMultStdev",0.494222
"WorkFlow",16,"tvVmax",7020.8
"WorkFlow",16,"tvKm",1520.46
"WorkFlow",16,"tvV",45.0494
"WorkFlow",16,"tvKa",1.19885
"WorkFlow",16,"K12",1.61927
"WorkFlow",16,"K21",3.69533
"WorkFlow",16,"dVdWT",1.10313
"WorkFlow",17,"-2LL",6785.16324
"WorkFlow",17,"GAMMA",1.65503
"WorkFlow",17,"CMultStdev",0.494741
"WorkFlow",17,"tvVmax",6883.18
"WorkFlow",17,"tvKm",1533.82
"WorkFlow",17,"tvV",44.7044
"WorkFlow",17,"tvKa",1.18644
"WorkFlow",17,"K12",1.64453
"WorkFlow",17,"K21",3.7936
"WorkFlow",17,"dVdWT",1.04714
"WorkFlow",18,"-2LL",6782.98388
"WorkFlow",18,"GAMMA",1.62988
"WorkFlow",18,"CMultStdev",0.499637
"WorkFlow",18,"tvVmax",6687.4
"WorkFlow",18,"tvKm",1536.66
"WorkFlow",18,"tvV",44.5545
"WorkFlow",18,"tvKa",1.18733
"WorkFlow",18,"K12",1.70746
"WorkFlow",18,"K21",3.9035
"WorkFlow",18,"dVdWT",0.983988
"WorkFlow",19,"-2LL",6781.50442
"WorkFlow",19,"GAMMA",1.61702
"WorkFlow",19,"CMultStdev",0.504087
"WorkFlow",19,"tvVmax",6586.63
"WorkFlow",19,"tvKm",1539.06
"WorkFlow",19,"tvV",44.8764
"WorkFlow",19,"tvKa",1.21864
"WorkFlow",19,"K12",1.76551
"WorkFlow",19,"K21",3.88656
"WorkFlow",19,"dVdWT",0.97311
"WorkFlow",20,"-2LL",6780.1735
"WorkFlow",20,"GAMMA",1.60961
"WorkFlow",20,"CMultStdev",0.508879
"WorkFlow",20,"tvVmax",6557.79
"WorkFlow",20,"tvKm",1511.99
"WorkFlow",20,"tvV",45.6343
"WorkFlow",20,"tvKa",1.28735
"WorkFlow",20,"K12",1.84375
"WorkFlow",20,"K21",3.76102
"WorkFlow",20,"dVdWT",1.00666
"WorkFlow",21,"-2LL",6780.02162
"WorkFlow",21,"GAMMA",1.60866
"WorkFlow",21,"CMultStdev",0.503845
"WorkFlow",21,"tvVmax",6517.9
"WorkFlow",21,"tvKm",1523.37
"WorkFlow",21,"tvV",45.5693
"WorkFlow",21,"tvKa",1.29093
"WorkFlow",21,"K12",1.84418
"WorkFlow",21,"K21",3.75645
"WorkFlow",21,"dVdWT",1.02391
"WorkFlow",22,"-2LL",6779.94924
"WorkFlow",22,"GAMMA",1.61352
"WorkFlow",22,"CMultStdev",0.500157
"WorkFlow",22,"tvVmax",6511.35
