Scenario,Parameter,Estimate,Units,Stderr,CV%,2.5%CI,97.5%CI,Var.Inf.factor
WorkFlow,GAMMA,2.08693970382489,,0.273666232951235,13.1132793367085,1.54917598082958,2.6247034268202,
WorkFlow,CMultStdev,0.490228083092722,,0.0195456132866017,3.9870447982689,0.451820269107492,0.528635897077952,
WorkFlow,tvVmax,3000.21883054631,,1018.04456916764,33.9323438278088,999.725631999953,5000.71202909267,
WorkFlow,tvKm,652.109687277592,,225.298205599559,34.5491272396407,209.390830366329,1094.82854418886,
WorkFlow,tvV,3.82557479522176,,1.61145324899446,42.1231667201281,0.659012778173154,6.99213681227037,
WorkFlow,tvKa,0.110334799038046,,0.0386154514078106,34.9984336260902,0.0344540859143733,0.186215512161719,
WorkFlow,K12,1.8136426962116,,0.413580808458886,22.8038747280701,1.00094193690421,2.62634345551899,
WorkFlow,K21,0.156154679411468,,0.0417991709178801,26.767799130591,0.0740178460560645,0.238291512766871,
WorkFlow,dVdWT,1.11501128795639,,0.220428870262466,19.7692052666544,0.68186084535459,1.54816173055819,
WorkFlow,CEps,0.843719956699882,,1.17792022815693,139.610331461666,-1.47093450561383,3.1583744190136,
