Scenario,RetCode,LogLik,-2LL,AIC,BIC,nParm,nObs,nSub,EpsShrinkage,Condition
WorkFlow,1,-3376.328570,6752.657140,6774.657140,6820.568787,11,480,60,0.052870,241841.659760
