Scenario,RetCode,LogLik,-2LL,AIC,BIC,nParm,nObs,nSub,EpsShrinkage,Condition
WorkFlow,1,-3426.673270,6853.346540,6879.346540,6933.605759,13,480,60,0.131910,NA
