Scenario,GAMMA,CMultStdev,tvVmax,tvKm,tvV,tvKa,CEps
WorkFlow,0.00738209211810371,,,,,,
WorkFlow,0.000233721715638046,0.00105751699778503,,,,,
WorkFlow,-11.5436730701759,-1.215199357374,124492.84985341,,,,
WorkFlow,-5.93811357849963,-0.815072292486419,21386.2224523344,8603.36520398975,,,
WorkFlow,0.0468219764111313,0.0397220039466264,-120.467355010862,-75.1314608414936,7.84441467256782,,
WorkFlow,0.00110675848435289,0.000523739325250252,-35.317332923274,-5.25588460698977,0.0301256692192596,0.0261542929590314,
WorkFlow,0.0656357591038164,-0.00814639419123671,-246.287299656295,-67.2692639241626,0.106394900425693,0.0215622238920671,8.08898534071879
