Scenario,RetCode,LogLik,-2LL,AIC,BIC,nParm,nObs,nSub,EpsShrinkage,Condition
WorkFlow,7,-3396.829880,6793.659760,6819.659760,6873.918979,13,480,60,0.095900,1125807.485150
