Scenario,Parameter,Estimate,Units,Stderr,CV%,2.5%CI,97.5%CI,Var.Inf.factor
WorkFlow,GAMMA,1.28605212275802,,0.114588302023475,8.91008225838724,1.06087960507328,1.51122464044276,
WorkFlow,CMultStdev,0.486016794917354,,0.0269549159598717,5.54608734549088,0.433048855053637,0.538984734781071,
WorkFlow,tvVmax,17494.7510184572,,19110.8073001472,109.23737799975,-20059.0700852052,55048.5721221196,
WorkFlow,tvKm,5030.91921176748,,5506.94400784186,109.461984500982,-5790.53834627019,15852.3767698052,
WorkFlow,tvV,54.5931028880401,,99.8521228838639,182.902450312526,-141.621986339125,250.808192115206,
WorkFlow,tvKa,1.10490951329866,,0.302265242188734,27.3565607455342,0.510941155356842,1.69887787124048,
WorkFlow,K12,3.46180440894948,,39.0498263325449,1128.01942916223,-73.2733208628221,80.196929680721,
WorkFlow,K21,9.91362361792867,,53.7549091461949,542.232701360377,-95.717824065827,115.545071301684,
WorkFlow,dVdWT,0.764241189718948,,0.344237709193182,45.043071980951,0.0877945516914801,1.44068782774642,
WorkFlow,CEps,1.64697114766919,,20.6374267000642,1253.05332332449,-38.9067437301,42.2006860254384,
