Scenario,RetCode,LogLik,-2LL,AIC,BIC,nParm,nObs,nSub,EpsShrinkage,Condition
WorkFlow,1,-3437.255920,6874.511840,6894.511840,6936.249701,10,480,60,0.111240,36546.292860
