"Scenario","Iter","Parameter","Value"
"WorkFlow",1,"-2LL",6443.80446
"WorkFlow",1,"CMultStdev",0.522768
"WorkFlow",1,"tvVmax",6621.44
"WorkFlow",1,"tvKm",2225.48
"WorkFlow",1,"tvV",47.4523
"WorkFlow",1,"tvKa",1.00566
"WorkFlow",2,"-2LL",6435.89504
"WorkFlow",2,"CMultStdev",0.516803
"WorkFlow",2,"tvVmax",6575.86
"WorkFlow",2,"tvKm",1968.53
"WorkFlow",2,"tvV",44.1825
"WorkFlow",2,"tvKa",0.995308
"WorkFlow",3,"-2LL",6426.30344
"WorkFlow",3,"CMultStdev",0.521787
"WorkFlow",3,"tvVmax",6110.91
"WorkFlow",3,"tvKm",1624.78
"WorkFlow",3,"tvV",39.895
"WorkFlow",3,"tvKa",1.00522
"WorkFlow",4,"-2LL",6414.09634
"WorkFlow",4,"CMultStdev",0.495057
"WorkFlow",4,"tvVmax",5219.71
"WorkFlow",4,"tvKm",1355.45
"WorkFlow",4,"tvV",37.7139
"WorkFlow",4,"tvKa",1.01484
"WorkFlow",5,"-2LL",6401.80446
"WorkFlow",5,"CMultStdev",0.50215
"WorkFlow",5,"tvVmax",4355.27
"WorkFlow",5,"tvKm",1187.7
"WorkFlow",5,"tvV",37.0874
"WorkFlow",5,"tvKa",1.03857
"WorkFlow",6,"-2LL",6394.2017
"WorkFlow",6,"CMultStdev",0.496089
"WorkFlow",6,"tvVmax",3854.12
"WorkFlow",6,"tvKm",1081.46
"WorkFlow",6,"tvV",39.0127
"WorkFlow",6,"tvKa",1.065
"WorkFlow",7,"-2LL",6386.62116
"WorkFlow",7,"CMultStdev",0.522119
"WorkFlow",7,"tvVmax",3710.28
"WorkFlow",7,"tvKm",969.297
"WorkFlow",7,"tvV",43.4599
"WorkFlow",7,"tvKa",1.14129
"WorkFlow",8,"-2LL",6382.884
"WorkFlow",8,"CMultStdev",0.522542
"WorkFlow",8,"tvVmax",4033.03
"WorkFlow",8,"tvKm",1022.75
"WorkFlow",8,"tvV",46.5301
"WorkFlow",8,"tvKa",1.20589
"WorkFlow",9,"-2LL",6381.07172
"WorkFlow",9,"CMultStdev",0.52745
"WorkFlow",9,"tvVmax",4186.37
"WorkFlow",9,"tvKm",1109.53
"WorkFlow",9,"tvV",46.4251
"WorkFlow",9,"tvKa",1.22685
"WorkFlow",10,"-2LL",6378.65318
"WorkFlow",10,"CMultStdev",0.525744
"WorkFlow",10,"tvVmax",4468.58
"WorkFlow",10,"tvKm",1217.32
"WorkFlow",10,"tvV",45.3716
"WorkFlow",10,"tvKa",1.20534
"WorkFlow",11,"-2LL",6376.544
"WorkFlow",11,"CMultStdev",0.514282
"WorkFlow",11,"tvVmax",4706.3
"WorkFlow",11,"tvKm",1348.27
"WorkFlow",11,"tvV",43.3123
"WorkFlow",11,"tvKa",1.12202
"WorkFlow",12,"-2LL",6375.69278
"WorkFlow",12,"CMultStdev",0.513172
"WorkFlow",12,"tvVmax",4846.17
"WorkFlow",12,"tvKm",1426.87
"WorkFlow",12,"tvV",42.3261
"WorkFlow",12,"tvKa",1.05674
"WorkFlow",13,"-2LL",6374.9951
"WorkFlow",13,"CMultStdev",0.514108
"WorkFlow",13,"tvVmax",4815.87
"WorkFlow",13,"tvKm",1409.93
"WorkFlow",13,"tvV",42.3992
"WorkFlow",13,"tvKa",1.04774
"WorkFlow",14,"-2LL",6373.6884
"WorkFlow",14,"CMultStdev",0.51494
"WorkFlow",14,"tvVmax",4630.63
"WorkFlow",14,"tvKm",1325.71
"WorkFlow",14,"tvV",43.1764
"WorkFlow",14,"tvKa",1.07787
"WorkFlow",15,"-2LL",6373.48948
"WorkFlow",15,"CMultStdev",0.516207
"WorkFlow",15,"tvVmax",4629.1
"WorkFlow",15,"tvKm",1318.8
"WorkFlow",15,"tvV",43.2175
"WorkFlow",15,"tvKa",1.08904
"WorkFlow",16,"-2LL",6372.90684
"WorkFlow",16,"CMultStdev",0.516973
"WorkFlow",16,"tvVmax",4620.51
"WorkFlow",16,"tvKm",1310.61
"WorkFlow",16,"tvV",43.6622
"WorkFlow",16,"tvKa",1.12076
"WorkFlow",17,"-2LL",6372.0668
"WorkFlow",17,"CMultStdev",0.519893
"WorkFlow",17,"tvVmax",4632.84
"WorkFlow",17,"tvKm",1305.04
"WorkFlow",17,"tvV",43.7546
"WorkFlow",17,"tvKa",1.13803
"WorkFlow",18,"-2LL",6371.3629
"WorkFlow",18,"CMultStdev",0.523605
"WorkFlow",18,"tvVmax",4670.73
"WorkFlow",18,"tvKm",1318.27
"WorkFlow",18,"tvV",43.9891
