Scenario,CMultStdev,tvVmax,tvKm,tvV,tvKa,CEps
WorkFlow,0.000714076286125806,,,,,
WorkFlow,-4.23078473216872,781786.334120905,,,,
WorkFlow,-1.70305041258656,306800.49705231,129964.066796338,,,
WorkFlow,-0.00572272290789991,-544.527276467622,-347.634724481364,7.09259483151444,,
WorkFlow,0.000242507359779928,-16.047280180927,-9.77634006524796,0.116031819499836,0.00754960883985836,
WorkFlow,-0.000397137720612444,16.116160200688,6.84003929357175,-0.0166756557229892,-0.00103706403340595,0.00378376358030913
