"Scenario","Iter","Parameter","Value"
"WorkFlow",1,"-2LL",14132.28526
"WorkFlow",1,"CMultStdev",1.00128
"WorkFlow",1,"tvVmax",3998.77
"WorkFlow",1,"tvKm",4001.29
"WorkFlow",1,"tvV",49.9485
"WorkFlow",1,"tvKa",1.20002
"WorkFlow",1,"K12",1.94933
"WorkFlow",1,"K21",3.02246
"WorkFlow",1,"K13",0.121346
"WorkFlow",1,"K31",0.00505536
"WorkFlow",2,"-2LL",12512.55226
"WorkFlow",2,"CMultStdev",1.00166
"WorkFlow",2,"tvVmax",3998.34
"WorkFlow",2,"tvKm",4001.64
"WorkFlow",2,"tvV",49.929
"WorkFlow",2,"tvKa",1.19994
"WorkFlow",2,"K12",1.93476
"WorkFlow",2,"K21",3.02871
"WorkFlow",2,"K13",0.126392
"WorkFlow",2,"K31",0.0126931
"WorkFlow",3,"-2LL",12044.0133
"WorkFlow",3,"CMultStdev",1.00236
"WorkFlow",3,"tvVmax",3997.61
"WorkFlow",3,"tvKm",4002.28
"WorkFlow",3,"tvV",49.892
"WorkFlow",3,"tvKa",1.19971
"WorkFlow",3,"K12",1.90555
"WorkFlow",3,"K21",3.04139
"WorkFlow",3,"K13",0.137135
"WorkFlow",3,"K31",0.0170141
"WorkFlow",4,"-2LL",11305.5444
"WorkFlow",4,"CMultStdev",1.00429
"WorkFlow",4,"tvVmax",3995.53
"WorkFlow",4,"tvKm",4004.12
"WorkFlow",4,"tvV",49.7907
"WorkFlow",4,"tvKa",1.19959
"WorkFlow",4,"K12",1.82416
"WorkFlow",4,"K21",3.07696
"WorkFlow",4,"K13",0.169452
"WorkFlow",4,"K31",0.0238555
"WorkFlow",5,"-2LL",9845.40046
"WorkFlow",5,"CMultStdev",1.00851
"WorkFlow",5,"tvVmax",3991.01
"WorkFlow",5,"tvKm",4008.14
"WorkFlow",5,"tvV",49.5703
"WorkFlow",5,"tvKa",1.19884
"WorkFlow",5,"K12",1.64687
"WorkFlow",5,"K21",3.15647
"WorkFlow",5,"K13",0.252774
"WorkFlow",5,"K31",0.0332311
"WorkFlow",6,"-2LL",9417.23114
"WorkFlow",6,"CMultStdev",1.00963
"WorkFlow",6,"tvVmax",3989.93
"WorkFlow",6,"tvKm",4009.65
"WorkFlow",6,"tvV",49.5195
"WorkFlow",6,"tvKa",1.1986
"WorkFlow",6,"K12",1.63566
"WorkFlow",6,"K21",3.17788
"WorkFlow",6,"K13",0.276649
"WorkFlow",6,"K31",0.0310853
"WorkFlow",7,"-2LL",8134.32174
"WorkFlow",7,"CMultStdev",1.01556
"WorkFlow",7,"tvVmax",3983.48
"WorkFlow",7,"tvKm",4015.89
"WorkFlow",7,"tvV",49.2164
"WorkFlow",7,"tvKa",1.19715
"WorkFlow",7,"K12",1.57009
"WorkFlow",7,"K21",3.30622
"WorkFlow",7,"K13",0.437609
"WorkFlow",7,"K31",0.0259833
"WorkFlow",8,"-2LL",7756.02618
"WorkFlow",8,"CMultStdev",1.02001
"WorkFlow",8,"tvVmax",3978.73
"WorkFlow",8,"tvKm",4020.74
"WorkFlow",8,"tvV",48.9847
"WorkFlow",8,"tvKa",1.19582
"WorkFlow",8,"K12",1.52233
"WorkFlow",8,"K21",3.40217
"WorkFlow",8,"K13",0.577076
"WorkFlow",8,"K31",0.0257833
"WorkFlow",9,"-2LL",7678.43792
"WorkFlow",9,"CMultStdev",1.02237
"WorkFlow",9,"tvVmax",3976.25
"WorkFlow",9,"tvKm",4023.34
"WorkFlow",9,"tvV",48.8612
"WorkFlow",9,"tvKa",1.19498
"WorkFlow",9,"K12",1.49745
"WorkFlow",9,"K21",3.4527
"WorkFlow",9,"K13",0.65553
"WorkFlow",9,"K31",0.0268087
"WorkFlow",10,"-2LL",7663.24252
"WorkFlow",10,"CMultStdev",1.02313
"WorkFlow",10,"tvVmax",3975.49
"WorkFlow",10,"tvKm",4024.19
"WorkFlow",10,"tvV",48.8188
"WorkFlow",10,"tvKa",1.19453
"WorkFlow",10,"K12",1.48974
"WorkFlow",10,"K21",3.46856
"WorkFlow",10,"K13",0.679032
"WorkFlow",10,"K31",0.0279572
"WorkFlow",11,"-2LL",7645.39722
"WorkFlow",11,"CMultStdev",1.02362
"WorkFlow",11,"tvVmax",3975.08
"WorkFlow",11,"tvKm",4024.73
"WorkFlow",11,"tvV",48.7873
"WorkFlow",11,"tvKa",1.19502
"WorkFlow",11,"K12",1.48533
"WorkFlow",11,"K21",3.47759
"WorkFlow",11,"K13",0.688871
"WorkFlow",11,"K31",0.0301512
"WorkFlow",12,"-2LL",7588.9418
"WorkFlow",12,"CMultStdev",1.02407
"WorkFlow",12,"tvVmax",3974.98
"WorkFlow",12,"tvKm",4025.27
"WorkFlow",12,"tvV",48.7403
"WorkFlow",12,"tvKa",1.19532
"WorkFlow",12,"K12",1.48285
"WorkFlow",12,"K21",3.48227
"WorkFlow",12,"K13",0.678643
"WorkFlow",12,"K31",0.0382226
"WorkFlow",13,"-2LL",7584.53022
"WorkFlow",13,"CMultStdev",1.02443
"WorkFlow",13,"tvVmax",3977.5
"WorkFlow",13,"tvKm",4025.99
"WorkFlow",13,"tvV",48.5431
"WorkFlow",13,"tvKa",1.19925
"WorkFlow",13,"K12",1.49748
"WorkFlow",13,"K21",3.45008
"WorkFlow",13,"K13",0.502265
"WorkFlow",13,"K31",0.130279
"WorkFlow",14,"-2LL",7522.25874
"WorkFlow",14,"CMultStdev",1.02483
"WorkFlow",14,"tvVmax",3974.97
"WorkFlow",14,"tvKm",4025.81
"WorkFlow",14,"tvV",48.6849
"WorkFlow",14,"tvKa",1.19557
"WorkFlow",14,"K12",1.48055
"WorkFlow",14,"K21",3.48655
"WorkFlow",14,"K13",0.663125
"WorkFlow",14,"K31",0.04916
"WorkFlow",15,"-2LL",7469.27816
"WorkFlow",15,"CMultStdev",1.02519
"WorkFlow",15,"tvVmax",3975.2
"WorkFlow",15,"tvKm",4025.92
"WorkFlow",15,"tvV",48.6578
"WorkFlow",15,"tvKa",1.19583
"WorkFlow",15,"K12",1.48112
"WorkFlow",15,"K21",3.48513
"WorkFlow",15,"K13",0.645938
"WorkFlow",15,"K31",0.0571058
"WorkFlow",16,"-2LL",7395.89112
"WorkFlow",16,"CMultStdev",1.02557
"WorkFlow",16,"tvVmax",3975.51
"WorkFlow",16,"tvKm",4025.99
"WorkFlow",16,"tvV",48.6287
"WorkFlow",16,"tvKa",1.19612
"WorkFlow",16,"K12",1.48203
"WorkFlow",16,"K21",3.48292
