Scenario,RetCode,LogLik,-2LL,AIC,BIC,nParm,nObs,nSub,EpsShrinkage,Condition
WorkFlow,3,-3228.133060,6456.266120,6484.266120,6542.699125,14,480,60,0.134910,6857670.758410
