Scenario,ID,nVmax,nKm,nV,nKa,nVmax_shrinkage,nKm_shrinkage,nV_shrinkage,nKa_shrinkage
WorkFlow,47,0.0622723086335851,-0.0563341087882239,0.0111730881555814,0.322345161263809,0.474076,0.222147,0.588824,0.691837
WorkFlow,48,0.381736757881099,0.465239570015633,-0.282004373760493,0.38773709743369,0.478931,0.227981,0.573354,0.744818
WorkFlow,49,0.404356336464714,0.0907883023350078,-0.443817621471662,0.174169304118331,0.443213,0.243994,0.584678,0.673454
WorkFlow,50,0.143025828448483,0.343319402544151,-0.202615651177993,-0.535368433888954,0.488649,0.248977,0.587737,0.531089
WorkFlow,51,0.327947905465553,-0.808214350099848,-0.134484683811397,-0.164433767417239,0.391097,0.263245,0.603241,0.603737
WorkFlow,52,0.0256446167022226,0.0760586299827965,-0.0188081101487285,-0.0172156059261138,0.484461,0.226454,0.59211,0.663029
WorkFlow,53,-0.656394640824579,-0.0293159018067129,0.601430358019833,0.0173085891937222,0.725986,0.199232,0.774063,0.644177
WorkFlow,54,-0.623058276529291,0.58150292868219,0.586376908153675,-0.366277401239913,0.84076,0.175395,0.858118,0.598655
WorkFlow,55,0.0631136902748003,-0.407239466313614,-0.029643496421803,0.300464275821131,0.441656,0.230537,0.595514,0.682581
WorkFlow,56,0.0221048370302102,0.20590968229968,0.00517919981228703,-0.110478514737428,0.500696,0.241671,0.598928,0.621928
WorkFlow,57,0.254770259620162,-0.167894445379698,-0.310087617343666,0.00872374122171518,0.438013,0.23613,0.59026,0.657007
WorkFlow,58,-0.115932442139076,0.585137470974651,0.117044744277344,-0.0195518982798804,0.60613,0.223377,0.664397,0.629652
WorkFlow,59,-0.0500973500024809,-0.124664557339453,0.0807259979658465,0.189535969962546,0.478418,0.231252,0.594746,0.678518
WorkFlow,60,-0.0138477042612788,0.134503796452148,0.0412127203983995,0.00556348818611891,0.497518,0.234967,0.596226,0.641628
