"Scenario","Iter","Parameter","Value"
"WorkFlow",9,"-2LL",6387.85868
"WorkFlow",9,"CMultStdev",0.5088
"WorkFlow",9,"tvVmax",5324.04
"WorkFlow",9,"tvKm",1545.25
"WorkFlow",9,"tvV",47.0103
"WorkFlow",9,"tvKa",0.936457
"WorkFlow",9,"K12",1.75931
"WorkFlow",9,"K21",3.58132
"WorkFlow",10,"-2LL",6386.39268
"WorkFlow",10,"CMultStdev",0.505293
"WorkFlow",10,"tvVmax",5501.63
"WorkFlow",10,"tvKm",1565.78
"WorkFlow",10,"tvV",47.7421
"WorkFlow",10,"tvKa",0.938655
"WorkFlow",10,"K12",1.79119
"WorkFlow",10,"K21",3.52607
"WorkFlow",11,"-2LL",6385.68062
"WorkFlow",11,"CMultStdev",0.50693
"WorkFlow",11,"tvVmax",5384.9
"WorkFlow",11,"tvKm",1534.87
"WorkFlow",11,"tvV",47.7042
"WorkFlow",11,"tvKa",0.945568
"WorkFlow",11,"K12",1.80401
"WorkFlow",11,"K21",3.51263
"WorkFlow",12,"-2LL",6385.29098
"WorkFlow",12,"CMultStdev",0.505176
"WorkFlow",12,"tvVmax",5240.77
"WorkFlow",12,"tvKm",1485.89
"WorkFlow",12,"tvV",47.3396
"WorkFlow",12,"tvKa",0.956049
"WorkFlow",12,"K12",1.79747
"WorkFlow",12,"K21",3.49796
"WorkFlow",13,"-2LL",6384.72182
"WorkFlow",13,"CMultStdev",0.504356
"WorkFlow",13,"tvVmax",4990.96
"WorkFlow",13,"tvKm",1399.99
"WorkFlow",13,"tvV",47.1053
"WorkFlow",13,"tvKa",0.97026
"WorkFlow",13,"K12",1.80785
"WorkFlow",13,"K21",3.43621
"WorkFlow",14,"-2LL",6383.86444
"WorkFlow",14,"CMultStdev",0.505524
"WorkFlow",14,"tvVmax",4413.39
"WorkFlow",14,"tvKm",1188.67
"WorkFlow",14,"tvV",46.8446
"WorkFlow",14,"tvKa",0.996949
"WorkFlow",14,"K12",1.84835
"WorkFlow",14,"K21",3.27708
"WorkFlow",15,"-2LL",6383.38044
"WorkFlow",15,"CMultStdev",0.505157
"WorkFlow",15,"tvVmax",4420.73
"WorkFlow",15,"tvKm",1179.55
"WorkFlow",15,"tvV",47.0575
"WorkFlow",15,"tvKa",0.996602
"WorkFlow",15,"K12",1.87938
"WorkFlow",15,"K21",3.25597
"WorkFlow",16,"-2LL",6383.25934
"WorkFlow",16,"CMultStdev",0.50433
"WorkFlow",16,"tvVmax",4263.02
"WorkFlow",16,"tvKm",1106.92
"WorkFlow",16,"tvV",47.2375
"WorkFlow",16,"tvKa",1.003
"WorkFlow",16,"K12",1.93301
"WorkFlow",16,"K21",3.18022
"WorkFlow",17,"-2LL",6383.14318
"WorkFlow",17,"CMultStdev",0.506102
"WorkFlow",17,"tvVmax",4332.23
"WorkFlow",17,"tvKm",1146.02
"WorkFlow",17,"tvV",46.9585
"WorkFlow",17,"tvKa",0.996182
"WorkFlow",17,"K12",1.89317
"WorkFlow",17,"K21",3.23075
"WorkFlow",18,"-2LL",6383.0038
"WorkFlow",18,"CMultStdev",0.507567
"WorkFlow",18,"tvVmax",4262.18
"WorkFlow",18,"tvKm",1121.26
"WorkFlow",18,"tvV",46.7492
"WorkFlow",18,"tvKa",0.990577
"WorkFlow",18,"K12",1.89627
"WorkFlow",18,"K21",3.21353
"WorkFlow",19,"-2LL",6382.93024
"WorkFlow",19,"CMultStdev",0.506491
"WorkFlow",19,"tvVmax",4254.17
"WorkFlow",19,"tvKm",1123.42
"WorkFlow",19,"tvV",46.5592
"WorkFlow",19,"tvKa",0.984401
"WorkFlow",19,"K12",1.89378
"WorkFlow",19,"K21",3.21402
"WorkFlow",20,"-2LL",6382.81188
"WorkFlow",20,"CMultStdev",0.50545
"WorkFlow",20,"tvVmax",4284.65
"WorkFlow",20,"tvKm",1139.84
"WorkFlow",20,"tvV",46.2871
"WorkFlow",20,"tvKa",0.972024
"WorkFlow",20,"K12",1.88194
"WorkFlow",20,"K21",3.21049
"WorkFlow",21,"-2LL",6382.67002
"WorkFlow",21,"CMultStdev",0.505583
"WorkFlow",21,"tvVmax",4314.82
"WorkFlow",21,"tvKm",1150.5
"WorkFlow",21,"tvV",46.046
"WorkFlow",21,"tvKa",0.967991
"WorkFlow",21,"K12",1.89368
"WorkFlow",21,"K21",3.18277
"WorkFlow",22,"-2LL",6382.56646
"WorkFlow",22,"CMultStdev",0.506538
"WorkFlow",22,"tvVmax",4314.31
"WorkFlow",22,"tvKm",1145.53
"WorkFlow",22,"tvV",45.4581
"WorkFlow",22,"tvKa",0.962542
"WorkFlow",22,"K12",1.95124
"WorkFlow",22,"K21",3.08956
"WorkFlow",23,"-2LL",6382.49412
"WorkFlow",23,"CMultStdev",0.506595
"WorkFlow",23,"tvVmax",4297.3
"WorkFlow",23,"tvKm",1135.33
"WorkFlow",23,"tvV",45.5437
"WorkFlow",23,"tvKa",0.968761
"WorkFlow",23,"K12",1.95129
"WorkFlow",23,"K21",3.09982
"WorkFlow",24,"-2LL",6382.413
"WorkFlow",24,"CMultStdev",0.506042
"WorkFlow",24,"tvVmax",4262.63
"WorkFlow",24,"tvKm",1121.37
"WorkFlow",24,"tvV",45.3426
"WorkFlow",24,"tvKa",0.973933
"WorkFlow",24,"K12",1.97061
"WorkFlow",24,"K21",3.08884
"WorkFlow",25,"-2LL",6382.25646
"WorkFlow",25,"CMultStdev",0.505881
"WorkFlow",25,"tvVmax",4220.2
"WorkFlow",25,"tvKm",1100.22
"WorkFlow",25,"tvV",44.6166
"WorkFlow",25,"tvKa",0.976392
"WorkFlow",25,"K12",2.0282
"WorkFlow",25,"K21",3.02771
"WorkFlow",26,"-2LL",6382.15376
"WorkFlow",26,"CMultStdev",0.506185
"WorkFlow",26,"tvVmax",4133.03
"WorkFlow",26,"tvKm",1069.09
"WorkFlow",26,"tvV",43.6368
"WorkFlow",26,"tvKa",0.974837
"WorkFlow",26,"K12",2.11218
"WorkFlow",26,"K21",2.94526
"WorkFlow",27,"-2LL",6381.98536
"WorkFlow",27,"CMultStdev",0.506237
"WorkFlow",27,"tvVmax",4146.68
"WorkFlow",27,"tvKm",1077.08
"WorkFlow",27,"tvV",43.31
"WorkFlow",27,"tvKa",0.962687
"WorkFlow",27,"K12",2.12041
"WorkFlow",27,"K21",2.93982
"WorkFlow",28,"-2LL",6381.6913
"WorkFlow",28,"CMultStdev",0.506228
"WorkFlow",28,"tvVmax",4180.4
"WorkFlow",28,"tvKm",1100.97
"WorkFlow",28,"tvV",41.5776
"WorkFlow",28,"tvKa",0.919642
"WorkFlow",28,"K12",2.19933
"WorkFlow",28,"K21",2.86878
"WorkFlow",29,"-2LL",6381.60688
"WorkFlow",29,"CMultStdev",0.507281
"WorkFlow",29,"tvVmax",4177.37
"WorkFlow",29,"tvKm",1099.1
"WorkFlow",29,"tvV",41.3103
"WorkFlow",29,"tvKa",0.913207
"WorkFlow",29,"K12",2.23002
"WorkFlow",29,"K21",2.82757
"WorkFlow",30,"-2LL",6381.54642
"WorkFlow",30,"CMultStdev",0.508702
"WorkFlow",30,"tvVmax",4155.01
"WorkFlow",30,"tvKm",1087.79
"WorkFlow",30,"tvV",40.5281
"WorkFlow",30,"tvKa",0.902164
"WorkFlow",30,"K12",2.30043
"WorkFlow",30,"K21",2.7349
"WorkFlow",31,"-2LL",6381.43758
"WorkFlow",31,"CMultStdev",0.509549
"WorkFlow",31,"tvVmax",4147.82
"WorkFlow",31,"tvKm",1087.81
"WorkFlow",31,"tvV",39.9352
"WorkFlow",31,"tvKa",0.895567
"WorkFlow",31,"K12",2.32569
"WorkFlow",31,"K21",2.6816
"WorkFlow",32,"-2LL",6381.0557
"WorkFlow",32,"CMultStdev",0.509386
"WorkFlow",32,"tvVmax",4172.04
"WorkFlow",32,"tvKm",1095.42
"WorkFlow",32,"tvV",38.3654
"WorkFlow",32,"tvKa",0.875139
"WorkFlow",32,"K12",2.37866
"WorkFlow",32,"K21",2.53595
"WorkFlow",33,"-2LL",6380.82542
"WorkFlow",33,"CMultStdev",0.507854
"WorkFlow",33,"tvVmax",4233.76
"WorkFlow",33,"tvKm",1120.97
"WorkFlow",33,"tvV",36.9279
"WorkFlow",33,"tvKa",0.856293
"WorkFlow",33,"K12",2.40142
"WorkFlow",33,"K21",2.42732
"WorkFlow",34,"-2LL",6380.82058
"WorkFlow",34,"CMultStdev",0.507754
"WorkFlow",34,"tvVmax",4253.98
"WorkFlow",34,"tvKm",1127.71
"WorkFlow",34,"tvV",36.2281
"WorkFlow",34,"tvKa",0.844256
"WorkFlow",34,"K12",2.43096
"WorkFlow",34,"K21",2.37346
"WorkFlow",35,"-2LL",6380.81786
"WorkFlow",35,"CMultStdev",0.507665
"WorkFlow",35,"tvVmax",4284.1
"WorkFlow",35,"tvKm",1137.24
"WorkFlow",35,"tvV",36.0855
"WorkFlow",35,"tvKa",0.837518
"WorkFlow",35,"K12",2.43188
"WorkFlow",35,"K21",2.37185
"WorkFlow",36,"-2LL",6380.81714
"WorkFlow",36,"CMultStdev",0.507665
"WorkFlow",36,"tvVmax",4284.14
"WorkFlow",36,"tvKm",1137.26
"WorkFlow",36,"tvV",36.0857
"WorkFlow",36,"tvKa",0.837518
"WorkFlow",36,"K12",2.43187
"WorkFlow",36,"K21",2.37187
"WorkFlow",37,"-2LL",6380.78094
"WorkFlow",37,"CMultStdev",0.507374
"WorkFlow",37,"tvVmax",4284.6
"WorkFlow",37,"tvKm",1136.82
"WorkFlow",37,"tvV",36.1488
"WorkFlow",37,"tvKa",0.837425
"WorkFlow",37,"K12",2.43744
"WorkFlow",37,"K21",2.36679
"WorkFlow",38,"-2LL",6380.77958
"WorkFlow",38,"CMultStdev",0.507341
"WorkFlow",38,"tvVmax",4284.62
"WorkFlow",38,"tvKm",1136.76
"WorkFlow",38,"tvV",36.1554
"WorkFlow",38,"tvKa",0.837401
"WorkFlow",38,"K12",2.43798
"WorkFlow",38,"K21",2.36619
"WorkFlow",39,"-2LL",6380.77796
"WorkFlow",39,"CMultStdev",0.507298
"WorkFlow",39,"tvVmax",4282.96
"WorkFlow",39,"tvKm",1136.34
"WorkFlow",39,"tvV",36.1527
"WorkFlow",39,"tvKa",0.837106
"WorkFlow",39,"K12",2.43792
"WorkFlow",39,"K21",2.36447
"WorkFlow",40,"-2LL",6380.77796
"WorkFlow",40,"CMultStdev",0.507298
"WorkFlow",40,"tvVmax",4282.96
"WorkFlow",40,"tvKm",1136.34
"WorkFlow",40,"tvV",36.1527
"WorkFlow",40,"tvKa",0.837106
"WorkFlow",40,"K12",2.43792
"WorkFlow",40,"K21",2.36447
"WorkFlow",41,"-2LL",6380.77796
"WorkFlow",41,"CMultStdev",0.507298
"WorkFlow",41,"tvVmax",4282.96
"WorkFlow",41,"tvKm",1136.34
"WorkFlow",41,"tvV",36.1527
"WorkFlow",41,"tvKa",0.837106
"WorkFlow",41,"K12",2.43792
"WorkFlow",41,"K21",2.36447
