Scenario,CMultStdev,tvVmax,tvKm,tvV,tvKa,K12,K21,CEps
WorkFlow,1,,,,,,,
WorkFlow,0.00209095609717869,1,,,,,,
WorkFlow,-0.133877522440224,0.91807300611417,1,,,,,
WorkFlow,0.12390916396724,-0.240722477830665,-0.309166371835675,1,,,,
WorkFlow,0.0467250052607972,-0.506645239621283,-0.524713243169967,0.816609051380053,1,,,
WorkFlow,-0.0339577356702464,0.103439163707398,0.152494048499262,-0.909330473631319,-0.609798643306801,1,,
WorkFlow,-0.0456913745274839,-0.261936529234915,-0.16579438342504,0.105624822405612,0.44623770524463,0.261463314300534,1,
WorkFlow,-0.0375850342383847,0.0636966435417908,0.115821861400276,0.0269739472773506,-0.241286528490583,-0.244065887480846,-0.474921964637053,1
