Scenario,Parameter,Estimate,Units,Stderr,CV%,2.5%CI,97.5%CI,Var.Inf.factor
WorkFlow,GAMMA,1.1446063336797,,0.0436432735815306,3.8129505575271,1.05884482383253,1.23036784352687,
WorkFlow,CMultStdev,0.496711145485486,,0.0182479057599546,3.67374598412103,0.460852974887923,0.532569316083049,
WorkFlow,tvVmax,5322.29363068096,,363.749058212861,6.8344417548853,4607.50608433559,6037.08117702633,
WorkFlow,tvKm,2691.20585177341,,241.583318216983,8.97676846450777,2216.4809188356,3165.93078471122,
WorkFlow,tvV,81.7503596639397,,4.79203198363869,5.86178703474558,72.3337448129695,91.1669745149099,
WorkFlow,tvKa,1.45164421459577,,0.142773751027817,9.83531292256586,1.17108568976798,1.73220273942356,
WorkFlow,K12,0.125499837544544,,0.00485486577432151,3.86842395122492,0.115959750728339,0.135039924360749,
WorkFlow,K21,0.462235035346971,,0.0213376095257026,4.61618178935437,0.420305421473366,0.504164649220576,
WorkFlow,K13,0.0337091742943753,,0.00279410995193576,8.28887093921487,0.0282185896408348,0.0391997589479158,
WorkFlow,K31,0.0266071870744026,,0.00144224666165591,5.42051535783511,0.0237730905201056,0.0294412836286996,
WorkFlow,CEps,0.499996861303923,,271.305816181396,54261.5038570177,-532.631331671364,533.631325393971,
