Scenario,RetCode,LogLik,-2LL,AIC,BIC,nParm,nObs,nSub,EpsShrinkage,Condition
WorkFlow,3,-3336.568050,6673.136100,6699.136100,6753.395319,13,480,60,0.100320,616276.086910
