Scenario,GAMMA,CMultStdev,tvVmax,tvKm,tvV,tvKa,dVdWT,CEps
WorkFlow,0.0190889003291392,,,,,,,
WorkFlow,-0.000706484313174137,0.00122143204397636,,,,,,
WorkFlow,-53.9675663044808,2.20377653044764,436065.398756415,,,,,
WorkFlow,-21.9259018917765,-0.0753449712490107,121420.149334355,40591.4392634782,,,,
WorkFlow,0.131500509395808,0.0715034185286571,-1090.88777054413,-380.36939217517,18.3470821776911,,,
WorkFlow,0.00418806920358071,-0.00069013393824543,-55.3650520025549,-14.289126872428,0.213726611873742,0.0235491187760435,,
WorkFlow,0.00339638062008089,-0.00295274731812946,16.5919131533716,4.89607125236161,-0.174723016725628,-0.00347271239843275,0.193432180524528,
WorkFlow,-0.0279913759926089,0.00873543930489866,-50.5047706059118,2.6008105784254,-0.243429150678008,-0.0286979920913651,-0.228309421438557,1.37718569451691
