Scenario,RetCode,LogLik,-2LL,AIC,BIC,nParm,nObs,nSub,EpsShrinkage,Condition
WorkFlow,3,-3491.447300,6982.894600,7008.894600,7063.153819,13,480,60,0.363120,38865088.913700
