"Scenario","Iter","Parameter","Value"
"WorkFlow",1,"-2LL",29072.7834
"WorkFlow",1,"GAMMA",1.60002
"WorkFlow",1,"CMultStdev",1.05653
"WorkFlow",1,"tvVmax",4000.01
"WorkFlow",1,"tvKm",4000.04
"WorkFlow",1,"tvV",47.2964
"WorkFlow",1,"tvKa",1.19301
"WorkFlow",1,"K12",0.430336
"WorkFlow",1,"K21",3.9248
"WorkFlow",1,"K13",1.60561
"WorkFlow",1,"K31",0.413603
"WorkFlow",1,"dVdWT",1.08497
"WorkFlow",2,"-2LL",29067.392
"WorkFlow",2,"GAMMA",1.60002
"WorkFlow",2,"CMultStdev",1.05653
"WorkFlow",2,"tvVmax",4000.01
"WorkFlow",2,"tvKm",4000.04
"WorkFlow",2,"tvV",47.2965
"WorkFlow",2,"tvKa",1.19301
"WorkFlow",2,"K12",0.430391
"WorkFlow",2,"K21",3.92478
"WorkFlow",2,"K13",1.60538
"WorkFlow",2,"K31",0.413451
"WorkFlow",2,"dVdWT",1.08497
"WorkFlow",3,"-2LL",23926.534
"WorkFlow",3,"GAMMA",1.59999
"WorkFlow",3,"CMultStdev",1.05601
"WorkFlow",3,"tvVmax",4000.2
"WorkFlow",3,"tvKm",3999.88
"WorkFlow",3,"tvV",47.3799
"WorkFlow",3,"tvKa",1.19177
"WorkFlow",3,"K12",0.485623
"WorkFlow",3,"K21",3.904
"WorkFlow",3,"K13",1.39015
"WorkFlow",3,"K31",0.277041
"WorkFlow",3,"dVdWT",1.08538
"WorkFlow",4,"-2LL",8221.2889
"WorkFlow",4,"GAMMA",1.59922
"WorkFlow",4,"CMultStdev",1.04773
"WorkFlow",4,"tvVmax",4005.78
"WorkFlow",4,"tvKm",3995.38
"WorkFlow",4,"tvV",48.3976
"WorkFlow",4,"tvKa",1.18562
"WorkFlow",4,"K12",1.60014
"WorkFlow",4,"K21",3.56875
"WorkFlow",4,"K13",0.815199
"WorkFlow",4,"K31",0.789475
"WorkFlow",4,"dVdWT",1.09053
"WorkFlow",5,"-2LL",7932.1475
"WorkFlow",5,"GAMMA",1.59782
"WorkFlow",5,"CMultStdev",1.04744
"WorkFlow",5,"tvVmax",4006.92
"WorkFlow",5,"tvKm",3993.65
"WorkFlow",5,"tvV",48.393
"WorkFlow",5,"tvKa",1.18564
"WorkFlow",5,"K12",1.63475
"WorkFlow",5,"K21",3.55643
"WorkFlow",5,"K13",0.806616
"WorkFlow",5,"K31",0.798778
"WorkFlow",5,"dVdWT",1.09049
"WorkFlow",6,"-2LL",7314.84262
"WorkFlow",6,"GAMMA",1.59646
"WorkFlow",6,"CMultStdev",1.0471
"WorkFlow",6,"tvVmax",4008.05
"WorkFlow",6,"tvKm",3991.94
"WorkFlow",6,"tvV",48.3915
"WorkFlow",6,"tvKa",1.18566
"WorkFlow",6,"K12",1.68213
