Scenario,GAMMA,CMultStdev,tvVmax,tvKm,tvV,tvKa,CEps
WorkFlow,0.0144782665100802,,,,,,
WorkFlow,0.000511436492117417,0.000348587187001815,,,,,
WorkFlow,-67.8972043718257,-3.47105995052813,531880.844145643,,,,
WorkFlow,-24.2615357635884,-1.23254241966468,164371.069192314,54236.6049388307,,,
WorkFlow,0.07423708325238,0.00166198158926392,-1043.88578808946,-362.306273353297,12.196025997775,,
WorkFlow,0.00410304685353085,0.000102462357045817,-49.5638316168134,-15.7564625832628,0.294721439762022,0.0171046038694815,
WorkFlow,-0.108021114603774,-0.01784566856124,632.178031235965,265.528885491722,-1.01928340708781,-0.0171170658964955,45.0172945226032
