"Scenario","Iter","Parameter","Value"
"WorkFlow",1,"-2LL",16394.04368
"WorkFlow",1,"CMultStdev",1.00237
"WorkFlow",1,"tvVmax",3997.96
"WorkFlow",1,"tvKm",4025.88
"WorkFlow",1,"tvV",50.2672
"WorkFlow",1,"tvKa",1.2
"WorkFlow",1,"K12",1.96089
"WorkFlow",1,"K21",2.98897
"WorkFlow",1,"K13",0.117484
"WorkFlow",1,"K31",0.00494694
"WorkFlow",2,"-2LL",13739.83052
"WorkFlow",2,"CMultStdev",1.00262
"WorkFlow",2,"tvVmax",3997.51
"WorkFlow",2,"tvKm",4024.86
"WorkFlow",2,"tvV",50.2353
"WorkFlow",2,"tvKa",1.19996
"WorkFlow",2,"K12",1.94903
"WorkFlow",2,"K21",2.9958
"WorkFlow",2,"K13",0.121513
"WorkFlow",2,"K31",0.0128186
"WorkFlow",3,"-2LL",12871.10012
"WorkFlow",3,"CMultStdev",1.00319
"WorkFlow",3,"tvVmax",3996.67
"WorkFlow",3,"tvKm",4024.95
"WorkFlow",3,"tvV",50.199
"WorkFlow",3,"tvKa",1.19997
"WorkFlow",3,"K12",1.92564
"WorkFlow",3,"K21",3.00676
"WorkFlow",3,"K13",0.130345
"WorkFlow",3,"K31",0.019781
"WorkFlow",4,"-2LL",12438.41452
"WorkFlow",4,"CMultStdev",1.00403
"WorkFlow",4,"tvVmax",3995.45
"WorkFlow",4,"tvKm",4026.03
"WorkFlow",4,"tvV",50.1593
"WorkFlow",4,"tvKa",1.19999
"WorkFlow",4,"K12",1.89129
"WorkFlow",4,"K21",3.02174
"WorkFlow",4,"K13",0.143866
"WorkFlow",4,"K31",0.0241165
"WorkFlow",5,"-2LL",11506.06582
"WorkFlow",5,"CMultStdev",1.0063
"WorkFlow",5,"tvVmax",3992.21
"WorkFlow",5,"tvKm",4029.74
"WorkFlow",5,"tvV",50.0659
"WorkFlow",5,"tvKa",1.20001
"WorkFlow",5,"K12",1.80031
"WorkFlow",5,"K21",3.06089
"WorkFlow",5,"K13",0.182932
"WorkFlow",5,"K31",0.0296525
"WorkFlow",6,"-2LL",7354.2319
"WorkFlow",6,"CMultStdev",1.01639
"WorkFlow",6,"tvVmax",3977.86
"WorkFlow",6,"tvKm",4047.24
"WorkFlow",6,"tvV",49.6704
"WorkFlow",6,"tvKa",1.20005
"WorkFlow",6,"K12",1.41405
"WorkFlow",6,"K21",3.23616
"WorkFlow",6,"K13",0.410593
"WorkFlow",6,"K31",0.04811
"WorkFlow",7,"-2LL",7202.55534
"WorkFlow",7,"CMultStdev",1.02075
"WorkFlow",7,"tvVmax",3971.68
"WorkFlow",7,"tvKm",4054.68
"WorkFlow",7,"tvV",49.498
"WorkFlow",7,"tvKa",1.20004
"WorkFlow",7,"K12",1.25627
"WorkFlow",7,"K21",3.31389
"WorkFlow",7,"K13",0.536549
"WorkFlow",7,"K31",0.0593567
"WorkFlow",8,"-2LL",7008.53156
"WorkFlow",8,"CMultStdev",1.01901
"WorkFlow",8,"tvVmax",3974.15
"WorkFlow",8,"tvKm",4051.69
"WorkFlow",8,"tvV",49.565
"WorkFlow",8,"tvKa",1.19999
"WorkFlow",8,"K12",1.31833
"WorkFlow",8,"K21",3.28287
"WorkFlow",8,"K13",0.483671
"WorkFlow",8,"K31",0.0547548
"WorkFlow",9,"-2LL",7002.31474
"WorkFlow",9,"CMultStdev",1.01876
"WorkFlow",9,"tvVmax",3974.51
"WorkFlow",9,"tvKm",4051.2
"WorkFlow",9,"tvV",49.5718
"WorkFlow",9,"tvKa",1.19993
"WorkFlow",9,"K12",1.32694
"WorkFlow",9,"K21",3.27864
"WorkFlow",9,"K13",0.475622
"WorkFlow",9,"K31",0.0545857
"WorkFlow",10,"-2LL",6995.1834
"WorkFlow",10,"CMultStdev",1.01866
"WorkFlow",10,"tvVmax",3974.66
"WorkFlow",10,"tvKm",4050.92
"WorkFlow",10,"tvV",49.57
"WorkFlow",10,"tvKa",1.1998
"WorkFlow",10,"K12",1.32983
"WorkFlow",10,"K21",3.27725
"WorkFlow",10,"K13",0.471272
"WorkFlow",10,"K31",0.0552544
"WorkFlow",11,"-2LL",6951.28312
"WorkFlow",11,"CMultStdev",1.01809
"WorkFlow",11,"tvVmax",3975.55
"WorkFlow",11,"tvKm",4048.77
"WorkFlow",11,"tvV",49.5299
"WorkFlow",11,"tvKa",1.19848
