"Scenario","Iter","Parameter","Value"
"WorkFlow",1,"-2LL",26072.3756
"WorkFlow",1,"CMultStdev",1.06144
"WorkFlow",1,"tvVmax",4000
"WorkFlow",1,"tvKm",4000.03
"WorkFlow",1,"tvV",47.0668
"WorkFlow",1,"tvKa",1.19112
"WorkFlow",1,"K12",0.346634
"WorkFlow",1,"K21",4.00541
"WorkFlow",1,"K13",1.75832
"WorkFlow",1,"K31",0.230805
"WorkFlow",1,"dVdWT",1.08345
"WorkFlow",2,"-2LL",26062.7548
"WorkFlow",2,"CMultStdev",1.06144
"WorkFlow",2,"tvVmax",4000
"WorkFlow",2,"tvKm",4000.03
"WorkFlow",2,"tvV",47.067
"WorkFlow",2,"tvKa",1.19112
"WorkFlow",2,"K12",0.346689
"WorkFlow",2,"K21",4.00539
"WorkFlow",2,"K13",1.75804
"WorkFlow",2,"K31",0.230579
"WorkFlow",2,"dVdWT",1.08345
"WorkFlow",3,"-2LL",14063.2233
"WorkFlow",3,"CMultStdev",1.05628
"WorkFlow",3,"tvVmax",4002.62
"WorkFlow",3,"tvKm",3998.6
"WorkFlow",3,"tvV",47.8497
"WorkFlow",3,"tvKa",1.18024
"WorkFlow",3,"K12",0.746254
"WorkFlow",3,"K21",3.87768
"WorkFlow",3,"K13",0.473645
"WorkFlow",3,"K31",0.821377
"WorkFlow",3,"dVdWT",1.08724
"WorkFlow",4,"-2LL",7320.88724
"WorkFlow",4,"CMultStdev",1.05526
"WorkFlow",4,"tvVmax",4004.94
"WorkFlow",4,"tvKm",4005.61
"WorkFlow",4,"tvV",48.0754
"WorkFlow",4,"tvKa",1.17839
"WorkFlow",4,"K12",0.93736
"WorkFlow",4,"K21",3.81728
"WorkFlow",4,"K13",0.261151
"WorkFlow",4,"K31",1.01554
"WorkFlow",4,"dVdWT",1.08281
"WorkFlow",5,"-2LL",7172.22954
"WorkFlow",5,"CMultStdev",1.05353
"WorkFlow",5,"tvVmax",4008.22
"WorkFlow",5,"tvKm",3999.47
"WorkFlow",5,"tvV",48.0893
"WorkFlow",5,"tvKa",1.17824
"WorkFlow",5,"K12",0.97057
"WorkFlow",5,"K21",3.80402
"WorkFlow",5,"K13",0.258449
"WorkFlow",5,"K31",1.04055
"WorkFlow",5,"dVdWT",1.08529
"WorkFlow",6,"-2LL",6978.63746
"WorkFlow",6,"CMultStdev",1.05171
"WorkFlow",6,"tvVmax",4010.91
"WorkFlow",6,"tvKm",3993.12
"WorkFlow",6,"tvV",48.1027
"WorkFlow",6,"tvKa",1.17812
"WorkFlow",6,"K12",1.0106
"WorkFlow",6,"K21",3.78793
"WorkFlow",6,"K13",0.256008
"WorkFlow",6,"K31",1.06968
"WorkFlow",6,"dVdWT",1.08812
"WorkFlow",7,"-2LL",6912.0127
"WorkFlow",7,"CMultStdev",1.05078
"WorkFlow",7,"tvVmax",4011.63
"WorkFlow",7,"tvKm",3990.36
"WorkFlow",7,"tvV",48.1142
"WorkFlow",7,"tvKa",1.17806
"WorkFlow",7,"K12",1.03176
"WorkFlow",7,"K21",3.77902
"WorkFlow",7,"K13",0.255049
"WorkFlow",7,"K31",1.08466
"WorkFlow",7,"dVdWT",1.08961
"WorkFlow",8,"-2LL",6907.38262
"WorkFlow",8,"CMultStdev",1.03671
"WorkFlow",8,"tvVmax",4011.72
"WorkFlow",8,"tvKm",3988.32
"WorkFlow",8,"tvV",48.8217
"WorkFlow",8,"tvKa",1.17476
"WorkFlow",8,"K12",0.997913
