Scenario,RetCode,LogLik,-2LL,AIC,BIC,nParm,nObs,nSub,EpsShrinkage,Condition
WorkFlow,3,-3205.732970,6411.465940,6435.465940,6485.551373,12,480,60,0.043880,NA
