"Scenario","Iter","Parameter","Value"
"WorkFlow",1,"-2LL",7325.83554
"WorkFlow",1,"GAMMA",1.49798
"WorkFlow",1,"CMultStdev",0.95147
"WorkFlow",1,"tvVmax",4113.46
"WorkFlow",1,"tvKm",3840.05
"WorkFlow",1,"tvV",50.0637
"WorkFlow",1,"tvKa",1.18593
"WorkFlow",2,"-2LL",7258.50126
"WorkFlow",2,"GAMMA",1.42413
"WorkFlow",2,"CMultStdev",0.882961
"WorkFlow",2,"tvVmax",4247.39
"WorkFlow",2,"tvKm",3707.84
"WorkFlow",2,"tvV",50.4052
"WorkFlow",2,"tvKa",1.17526
"WorkFlow",3,"-2LL",7109.52022
"WorkFlow",3,"GAMMA",1.32135
"WorkFlow",3,"CMultStdev",0.641502
"WorkFlow",3,"tvVmax",4762.4
"WorkFlow",3,"tvKm",3281.92
"WorkFlow",3,"tvV",51.304
"WorkFlow",3,"tvKa",1.15119
"WorkFlow",4,"-2LL",7065.1929
"WorkFlow",4,"GAMMA",1.34909
"WorkFlow",4,"CMultStdev",0.517761
"WorkFlow",4,"tvVmax",5177.83
"WorkFlow",4,"tvKm",2926.75
"WorkFlow",4,"tvV",50.8609
"WorkFlow",4,"tvKa",1.14654
"WorkFlow",5,"-2LL",7032.03402
"WorkFlow",5,"GAMMA",1.41678
"WorkFlow",5,"CMultStdev",0.482288
"WorkFlow",5,"tvVmax",5969.96
"WorkFlow",5,"tvKm",2235.04
"WorkFlow",5,"tvV",48.206
"WorkFlow",5,"tvKa",1.12913
"WorkFlow",6,"-2LL",7017.30852
"WorkFlow",6,"GAMMA",1.4964
"WorkFlow",6,"CMultStdev",0.526996
"WorkFlow",6,"tvVmax",6829.29
"WorkFlow",6,"tvKm",1514.52
"WorkFlow",6,"tvV",44.7436
"WorkFlow",6,"tvKa",1.07444
"WorkFlow",7,"-2LL",7014.33812
"WorkFlow",7,"GAMMA",1.5145
"WorkFlow",7,"CMultStdev",0.528231
"WorkFlow",7,"tvVmax",6551.04
"WorkFlow",7,"tvKm",1667.16
"WorkFlow",7,"tvV",45.3341
"WorkFlow",7,"tvKa",1.06097
"WorkFlow",8,"-2LL",7012.95926
"WorkFlow",8,"GAMMA",1.52221
"WorkFlow",8,"CMultStdev",0.527755
"WorkFlow",8,"tvVmax",6422.27
"WorkFlow",8,"tvKm",1637.5
"WorkFlow",8,"tvV",44.7607
"WorkFlow",8,"tvKa",1.03207
"WorkFlow",9,"-2LL",7007.63762
"WorkFlow",9,"GAMMA",1.59055
"WorkFlow",9,"CMultStdev",0.521152
"WorkFlow",9,"tvVmax",5446.41
"WorkFlow",9,"tvKm",1393.81
"WorkFlow",9,"tvV",41.3504
"WorkFlow",9,"tvKa",0.8699
"WorkFlow",10,"-2LL",7004.66122
"WorkFlow",10,"GAMMA",1.614
"WorkFlow",10,"CMultStdev",0.521262
"WorkFlow",10,"tvVmax",5147.64
"WorkFlow",10,"tvKm",1281.75
"WorkFlow",10,"tvV",40.224
"WorkFlow",10,"tvKa",0.887569
"WorkFlow",11,"-2LL",6995.66738
"WorkFlow",11,"GAMMA",1.71167
"WorkFlow",11,"CMultStdev",0.515036
"WorkFlow",11,"tvVmax",3650.19
"WorkFlow",11,"tvKm",867.983
"WorkFlow",11,"tvV",38.094
"WorkFlow",11,"tvKa",0.997035
"WorkFlow",12,"-2LL",6990.05916
"WorkFlow",12,"GAMMA",1.77715
"WorkFlow",12,"CMultStdev",0.505861
"WorkFlow",12,"tvVmax",3159.03
"WorkFlow",12,"tvKm",674.998
"WorkFlow",12,"tvV",40.7483
"WorkFlow",12,"tvKa",1.13549
"WorkFlow",13,"-2LL",6989.21014
"WorkFlow",13,"GAMMA",1.7937
"WorkFlow",13,"CMultStdev",0.506265
"WorkFlow",13,"tvVmax",3127.58
"WorkFlow",13,"tvKm",738.221
"WorkFlow",13,"tvV",50.0989
"WorkFlow",13,"tvKa",1.40499
"WorkFlow",14,"-2LL",6983.41732
"WorkFlow",14,"GAMMA",1.84671
"WorkFlow",14,"CMultStdev",0.512815
"WorkFlow",14,"tvVmax",2806.08
"WorkFlow",14,"tvKm",607.047
"WorkFlow",14,"tvV",47.8981
"WorkFlow",14,"tvKa",1.28428
"WorkFlow",15,"-2LL",6982.88598
"WorkFlow",15,"GAMMA",1.8545
"WorkFlow",15,"CMultStdev",0.515436
"WorkFlow",15,"tvVmax",2941.91
"WorkFlow",15,"tvKm",606.869
