Scenario,GAMMA,CMultStdev,tvVmax,tvKm,tvV,tvKa,CEps
WorkFlow,0.0171148569894358,,,,,,
WorkFlow,0.000532732314108047,0.00117004301883226,,,,,
WorkFlow,-12.9144627494242,0.907670455867511,61600.9133558879,,,,
WorkFlow,-9.53060974720796,-0.636571677993237,8842.82345344294,7420.40189212788,,,
WorkFlow,0.0456852925067258,0.0957690654035175,-73.520340992867,-86.2745760579924,20.1134673658792,,
WorkFlow,-0.00173172632917469,-0.000380327009031358,-6.94088192960076,-0.715167239113671,0.12812808234868,0.0214879054081621,
WorkFlow,0.239823079582154,-0.0130774463221406,299.804762344497,-161.654421599371,-2.5256680184897,0.332714441930658,46.734479846626
