Scenario,RetCode,LogLik,-2LL,AIC,BIC,nParm,nObs,nSub,EpsShrinkage,Condition
WorkFlow,1,-3188.330880,6376.661760,6396.661760,6438.399621,10,480,60,0.170940,31898.971830
