Scenario,CMultStdev,tvVmax,tvKm,tvV,tvKa,CEps
WorkFlow,0.000453139258694365,,,,,
WorkFlow,1.03004571409927,352936.343153564,,,,
WorkFlow,0.760088094729706,143085.631496097,71211.8004097885,,,
WorkFlow,-0.0101919186424439,-1043.44503519591,-540.130203467809,9.3953623476348,,
WorkFlow,-0.000758889692824187,-13.3867676388608,-11.5559538696347,0.231517183642922,0.0137193213536608,
WorkFlow,-0.000266563374036483,-6.38619670458763,-2.60156266738927,0.0233050126859447,-0.000717553752762008,0.0125853898622046
