StartTime,EndTime,Model_num,this_comp,this_eta,this_vwt,this_gamma,n_theta,n_omega,Est_time,Cov_time,Success,Covar,Iterations,Algorithm,Good_inits,log_path,control_file,data_set,nparms,messages,TVVmax,TVKM,TVV,TVKA,CVVmax,RMSE,MAE,crash
50:38.2,51:03.1,1,0,0,0,0,5,1,9.125,4.422,TRUE,TRUE,33,NLME,TRUE,d:/git/adpobenchmark/NLME/1/Run1/nlme7engine.log,d:/git/adpobenchmark/nlme/1/Run1.mmdl,d:/git/adpobenchmark/data/sim_0_0_0_0.csv,6,1,4896.148881,1445.499205,42.06949688,1.199963065,0.1013141,1.071044747,0.57142115,FALSE
51:03.2,51:29.7,2,0,1,0,0,5,2,9.531,8.594,TRUE,TRUE,19,NLME,TRUE,D:/git/ADPOBenchmark/NLME/2/Run2/nlme7engine.log,d:/git/adpobenchmark/nlme/2/Run2.mmdl,d:/git/adpobenchmark/data/sim_0_1_0_0.csv,7,1,4719.766829,1348.453357,43.2984259,0.929789906,0.089179366,1.619902668,0.697404008,FALSE
51:03.2,51:29.7,2,0,1,0,0,5,2,9.531,8.594,TRUE,TRUE,19,NLME,TRUE,D:/git/ADPOBenchmark/NLME/2/Run2/nlme7engine.log,d:/git/adpobenchmark/nlme/2/Run2.mmdl,d:/git/adpobenchmark/data/sim_0_1_0_0.csv,7,1,4719.766829,1348.453357,43.2984259,0.929789906,0,1.619902668,0.697404008,FALSE
51:29.8,52:11.9,3,0,2,0,0,5,3,16.531,14.062,TRUE,TRUE,23,NLME,TRUE,D:/git/ADPOBenchmark/NLME/3/Run3/nlme7engine.log,d:/git/adpobenchmark/nlme/3/Run3.mmdl,d:/git/adpobenchmark/data/sim_0_2_0_0.csv,8,1,4269.805417,1184.973344,45.32395783,1.127871939,0.095942453,1.754430181,0.70177592,FALSE
51:29.8,52:11.9,3,0,2,0,0,5,3,16.531,14.062,TRUE,TRUE,23,NLME,TRUE,D:/git/ADPOBenchmark/NLME/3/Run3/nlme7engine.log,d:/git/adpobenchmark/nlme/3/Run3.mmdl,d:/git/adpobenchmark/data/sim_0_2_0_0.csv,8,1,4269.805417,1184.973344,45.32395783,1.127871939,0,1.754430181,0.70177592,FALSE
51:29.8,52:11.9,3,0,2,0,0,5,3,16.531,14.062,TRUE,TRUE,23,NLME,TRUE,D:/git/ADPOBenchmark/NLME/3/Run3/nlme7engine.log,d:/git/adpobenchmark/nlme/3/Run3.mmdl,d:/git/adpobenchmark/data/sim_0_2_0_0.csv,8,1,4269.805417,1184.973344,45.32395783,1.127871939,0,1.754430181,0.70177592,FALSE
52:11.9,53:26.4,4,0,3,0,0,5,4,45.812,19.625,TRUE,TRUE,45,NLME,TRUE,D:/git/ADPOBenchmark/NLME/4/Run4/nlme7engine.log,d:/git/adpobenchmark/nlme/4/Run4.mmdl,d:/git/adpobenchmark/data/sim_0_3_0_0.csv,9,1,4570.150888,1292.499802,41.85238723,0.914380886,0.140185573,3.171342377,0.938658656,FALSE
52:11.9,53:26.4,4,0,3,0,0,5,4,45.812,19.625,TRUE,TRUE,45,NLME,TRUE,D:/git/ADPOBenchmark/NLME/4/Run4/nlme7engine.log,d:/git/adpobenchmark/nlme/4/Run4.mmdl,d:/git/adpobenchmark/data/sim_0_3_0_0.csv,9,1,4570.150888,1292.499802,41.85238723,0.914380886,0,3.171342377,0.938658656,FALSE
52:11.9,53:26.4,4,0,3,0,0,5,4,45.812,19.625,TRUE,TRUE,45,NLME,TRUE,D:/git/ADPOBenchmark/NLME/4/Run4/nlme7engine.log,d:/git/adpobenchmark/nlme/4/Run4.mmdl,d:/git/adpobenchmark/data/sim_0_3_0_0.csv,9,1,4570.150888,1292.499802,41.85238723,0.914380886,0,3.171342377,0.938658656,FALSE
52:11.9,53:26.4,4,0,3,0,0,5,4,45.812,19.625,TRUE,TRUE,45,NLME,TRUE,D:/git/ADPOBenchmark/NLME/4/Run4/nlme7engine.log,d:/git/adpobenchmark/nlme/4/Run4.mmdl,d:/git/adpobenchmark/data/sim_0_3_0_0.csv,9,1,4570.150888,1292.499802,41.85238723,0.914380886,0,3.171342377,0.938658656,FALSE
