StartTime,EndTime,Model_num,this_comp,this_eta,this_vwt,this_gamma,n_theta,n_omega,Est_time,Cov_time,Success,Covar,Iterations,Algorithm,Good_inits,log_path,control_file,data_set,nparms,messages,TVVmax,TVKM,TVV,TVKA,CVVmax,RMSE,MAE,crash
2024-10-15 20:36:50,2024-10-15 22:18:37,72,0,0,0,0,10,1,1537.84,4555.66,FALSE,TRUE,55,NONMEM,TRUE,d:/git/adpobenchmark/NONMEM/72/Run72.xml,d:/git/adpobenchmark//NONMEM/72/Run72.mod ,d:/git/adpobenchmark/data/sim_2_5_1_1.csv,11,50-54,851.492630304226,279.116122367217,74.2593658462826,1.13395748422366,0.620725810048371,0.501499789636449,0.40660573849743,FALSE
2024-10-15 22:18:37,2024-10-16 00:03:15,72,0,1,0,0,10,2,1617,4638.64,FALSE,TRUE,55,NONMEM,TRUE,d:/git/adpobenchmark/NONMEM/72/Run72.xml,d:/git/adpobenchmark//NONMEM/72/Run72.mod ,d:/git/adpobenchmark/data/sim_2_5_1_1.csv,12,50-54,851.492630304226,279.116122367217,74.2593658462826,1.13395748422366,0.620725810048371,0.501499789636449,0.40660573849743,FALSE
2024-10-16 00:03:15,2024-10-16 01:49:38,72,0,2,0,0,10,3,1654.66,4706.8,FALSE,TRUE,55,NONMEM,TRUE,d:/git/adpobenchmark/NONMEM/72/Run72.xml,d:/git/adpobenchmark//NONMEM/72/Run72.mod ,d:/git/adpobenchmark/data/sim_2_5_1_1.csv,13,50-54,851.492630304226,279.116122367217,74.2593658462826,1.13395748422366,0.620725810048371,0.501499789636449,0.40660573849743,FALSE
2024-10-16 01:49:38,2024-10-16 03:37:13,72,0,3,0,0,10,4,1693.78,4738.48,FALSE,TRUE,55,NONMEM,TRUE,d:/git/adpobenchmark/NONMEM/72/Run72.xml,d:/git/adpobenchmark//NONMEM/72/Run72.mod ,d:/git/adpobenchmark/data/sim_2_5_1_1.csv,14,50-54,851.492630304226,279.116122367217,74.2593658462826,1.13395748422366,0.620725810048371,0.501499789636449,0.40660573849743,FALSE
2024-10-16 03:37:13,2024-10-16 05:25:17,72,0,4,0,0,10,3,1667.55,4794.83,FALSE,TRUE,55,NONMEM,TRUE,d:/git/adpobenchmark/NONMEM/72/Run72.xml,d:/git/adpobenchmark//NONMEM/72/Run72.mod ,d:/git/adpobenchmark/data/sim_2_5_1_1.csv,13,50-54,851.492630304226,279.116122367217,74.2593658462826,1.13395748422366,0.620725810048371,0.501499789636449,0.40660573849743,FALSE
2024-10-16 05:25:18,2024-10-16 07:17:48,72,0,5,0,0,10,6,1759.39,4969.25,FALSE,TRUE,55,NONMEM,TRUE,d:/git/adpobenchmark/NONMEM/72/Run72.xml,d:/git/adpobenchmark//NONMEM/72/Run72.mod ,d:/git/adpobenchmark/data/sim_2_5_1_1.csv,16,50-54,851.492630304226,279.116122367217,74.2593658462826,1.13395748422366,0.620725810048371,0.501499789636449,0.40660573849743,FALSE
2024-10-16 07:17:48,2024-10-16 09:10:32,72,1,0,0,0,10,1,1806.04,4935.5,FALSE,TRUE,55,NONMEM,TRUE,d:/git/adpobenchmark/NONMEM/72/Run72.xml,d:/git/adpobenchmark//NONMEM/72/Run72.mod ,d:/git/adpobenchmark/data/sim_2_5_1_1.csv,11,50-54,851.492630304226,279.116122367217,74.2593658462826,1.13395748422366,0.620725810048371,0.501499789636449,0.40660573849743,FALSE
2024-10-16 09:10:32,2024-10-16 11:03:05,72,1,1,0,0,10,2,1696.2,5033.69,FALSE,TRUE,55,NONMEM,TRUE,d:/git/adpobenchmark/NONMEM/72/Run72.xml,d:/git/adpobenchmark//NONMEM/72/Run72.mod ,d:/git/adpobenchmark/data/sim_2_5_1_1.csv,12,50-54,851.492630304226,279.116122367217,74.2593658462826,1.13395748422366,0.620725810048371,0.501499789636449,0.40660573849743,FALSE
2024-10-16 11:03:05,2024-10-16 13:04:49,72,1,2,0,0,10,3,1925.68,5353.19,FALSE,TRUE,55,NONMEM,TRUE,d:/git/adpobenchmark/NONMEM/72/Run72.xml,d:/git/adpobenchmark//NONMEM/72/Run72.mod ,d:/git/adpobenchmark/data/sim_2_5_1_1.csv,13,50-54,851.492630304226,279.116122367217,74.2593658462826,1.13395748422366,0.620725810048371,0.501499789636449,0.40660573849743,FALSE
2024-10-16 13:04:49,2024-10-16 14:46:20,72,1,3,0,0,10,4,1689.22,4377.67,FALSE,TRUE,55,NONMEM,TRUE,d:/git/adpobenchmark/NONMEM/72/Run72.xml,d:/git/adpobenchmark//NONMEM/72/Run72.mod ,d:/git/adpobenchmark/data/sim_2_5_1_1.csv,14,50-54,851.492630304226,279.116122367217,74.2593658462826,1.13395748422366,0.620725810048371,0.501499789636449,0.40660573849743,FALSE
