StartTime,EndTime,Model_num,this_comp,this_eta,this_vwt,this_gamma,n_theta,n_omega,Est_time,Cov_time,Success,Status,Covar,Iterations,Algorithm,Good_inits,log_path,control_file,data_set,nparms,messages,TVVmax,TVKM,TVV,TVKA,CVVmax,RMSE,MAE,crash
2024-10-17 12:06:02,2024-10-17 12:06:25,1,0,0,0,0,5,1,4.969,2.766,TRUE,1,TRUE,31,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/1/Run1/nlme7engine.log,d:/git/adpobenchmark/nlme/1/Run1.mmdl,d:/git/adpobenchmark/data/sim_0_0_0_0.csv,6,1,4888.26448434478,1441.61079540188,42.0855524692805,1.20097773060081,0.101409451450838,1.07145984871018,0.571413386117461,FALSE
2024-10-17 12:06:26,2024-10-17 12:06:54,2,0,1,0,0,5,2,7.609,4.906,TRUE,1,TRUE,22,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/2/Run2/nlme7engine.log,d:/git/adpobenchmark/nlme/2/Run2.mmdl,d:/git/adpobenchmark/data/sim_0_1_0_0.csv,7,1,4745.13967643191,1358.20142134419,43.2480494526015,0.928217331212049,0.0890794585673714,1.61504823075678,0.696364763179613,FALSE
2024-10-17 12:06:54,2024-10-17 12:07:31,3,0,2,0,0,5,3,12.969,6.938,TRUE,1,TRUE,35,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/3/Run3/nlme7engine.log,d:/git/adpobenchmark/nlme/3/Run3.mmdl,d:/git/adpobenchmark/data/sim_0_2_0_0.csv,8,1,4267.95490718146,1184.88114734723,45.3612247122926,1.12634631440807,0.095736415983276,1.75777585556874,0.702224763225154,FALSE
2024-10-17 12:07:31,2024-10-17 12:08:18,4,0,3,0,0,5,4,20,9.484,TRUE,1,TRUE,35,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/4/Run4/nlme7engine.log,d:/git/adpobenchmark/nlme/4/Run4.mmdl,d:/git/adpobenchmark/data/sim_0_3_0_0.csv,9,1,4559.32518993702,1286.27605360489,41.8847147687189,0.915213179086699,0.138862103810875,3.17959564571537,0.940295193681887,FALSE
2024-10-17 12:08:18,2024-10-17 12:08:49,5,0,4,0,0,5,3,8.984,5.844,TRUE,1,TRUE,33,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/5/Run5/nlme7engine.log,d:/git/adpobenchmark/nlme/5/Run5.mmdl,d:/git/adpobenchmark/data/sim_0_4_0_0.csv,8,1,5025.47803806076,1477.89165950925,43.7617045044456,0.931843196002217,0.105193790628446,0.88863605429263,0.526082055509759,FALSE
2024-10-17 12:08:49,2024-10-17 12:09:47,6,0,5,0,0,5,6,31.703,10.953,TRUE,1,TRUE,62,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/6/Run6/nlme7engine.log,d:/git/adpobenchmark/nlme/6/Run6.mmdl,d:/git/adpobenchmark/data/sim_0_5_0_0.csv,11,1,6700.74720651908,2183.90216629318,43.4640541654276,0.962373829487402,0.767132068993736,1.24538303239612,0.567302045545511,FALSE
2024-10-17 12:09:47,2024-10-17 12:10:41,7,1,0,0,0,7,1,32.172,6.656,TRUE,2,TRUE,67,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/7/Run7/nlme7engine.log,d:/git/adpobenchmark/nlme/7/Run7.mmdl,d:/git/adpobenchmark/data/sim_1_0_0_0.csv,8,2,6157.19085948399,1894.65749387654,4.10631548192069,0.114591657359582,0.144172490652106,0.546377588708701,0.416575576103157,FALSE
2024-10-17 12:10:41,2024-10-17 12:11:58,8,1,1,0,0,7,2,44.516,18.641,TRUE,1,TRUE,54,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/8/Run8/nlme7engine.log,d:/git/adpobenchmark/nlme/8/Run8.mmdl,d:/git/adpobenchmark/data/sim_1_1_0_0.csv,9,1,4684.08661641963,1293.72697398214,48.4466312760173,1.03985886840736,0.0869405685917577,0.608812178617363,0.420225350619039,FALSE
2024-10-17 12:11:58,2024-10-17 12:13:51,9,1,2,0,0,7,3,74.859,22.281,TRUE,1,TRUE,62,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/9/Run9/nlme7engine.log,d:/git/adpobenchmark/nlme/9/Run9.mmdl,d:/git/adpobenchmark/data/sim_1_2_0_0.csv,10,1,3943.62104351614,1026.93833046979,75.040187604719,1.46780842754604,0.0927408290068857,0.882712845299449,0.495967319854818,FALSE
2024-10-17 12:13:51,2024-10-17 12:15:25,10,1,3,0,0,7,4,59.188,19.891,TRUE,1,TRUE,58,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/10/Run10/nlme7engine.log,d:/git/adpobenchmark/nlme/10/Run10.mmdl,d:/git/adpobenchmark/data/sim_1_3_0_0.csv,11,1,4192.43134408523,1110.74388057751,25.5560541465208,0.533151522655956,0.14319045646889,NA,NA,FALSE
2024-10-17 12:15:25,2024-10-17 12:16:55,11,1,4,0,0,7,3,51.906,22.734,TRUE,2,TRUE,42,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/11/Run11/nlme7engine.log,d:/git/adpobenchmark/nlme/11/Run11.mmdl,d:/git/adpobenchmark/data/sim_1_4_0_0.csv,10,2,4241.44034724452,1120.32410095534,42.1231170850668,0.956177299253723,0.0940577404790503,0.548559248998344,0.409496618064993,FALSE
2024-10-17 12:16:55,2024-10-17 12:25:49,12,1,5,0,0,7,6,458.688,56.125,TRUE,3,TRUE,163,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/12/Run12/nlme7engine.log,d:/git/adpobenchmark/nlme/12/Run12.mmdl,d:/git/adpobenchmark/data/sim_1_5_0_0.csv,13,3,5223.03623318913,1438.69554596946,67.0257235490326,1.36106259627841,0.469746301615683,0.650043063225988,0.418439368081236,FALSE
2024-10-17 12:25:49,2024-10-17 12:26:38,13,2,0,0,0,9,1,27.812,6.781,TRUE,1,TRUE,67,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/13/Run13/nlme7engine.log,d:/git/adpobenchmark/nlme/13/Run13.mmdl,d:/git/adpobenchmark/data/sim_2_0_0_0.csv,10,1,18329.4209291547,2977.90016730312,79.4317870979374,2.04413917269605,0.0462110594883158,0.493056149931269,0.390024723598519,FALSE
2024-10-17 12:26:38,2024-10-17 12:29:38,14,2,1,0,0,9,2,144.156,19.156,TRUE,1,TRUE,137,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/14/Run14/nlme7engine.log,d:/git/adpobenchmark/nlme/14/Run14.mmdl,d:/git/adpobenchmark/data/sim_2_1_0_0.csv,11,1,3775.60777254686,694.853334304899,73.5142224556473,1.36693986483073,0.0677375952004874,0.472304004798717,0.37889580764114,FALSE
2024-10-17 12:29:38,2024-10-17 12:32:12,15,2,2,0,0,9,3,122.406,16.031,TRUE,3,TRUE,110,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/15/Run15/nlme7engine.log,d:/git/adpobenchmark/nlme/15/Run15.mmdl,d:/git/adpobenchmark/data/sim_2_2_0_0.csv,12,3,2391.93913891504,172.014145559953,71.1557679880689,1.3310355182421,0.0335801959585713,0.493966600214539,0.403879523965066,FALSE
2024-10-17 12:32:12,2024-10-17 12:34:45,16,2,3,0,0,9,4,111.203,24.172,TRUE,1,TRUE,87,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/16/Run16/nlme7engine.log,d:/git/adpobenchmark/nlme/16/Run16.mmdl,d:/git/adpobenchmark/data/sim_2_3_0_0.csv,13,1,6869.27721643583,1838.01366023245,76.6628751787056,1.40930813793905,0.132273474330356,0.487762102151344,0.381498732078144,FALSE
2024-10-17 12:34:45,2024-10-17 12:38:31,17,2,4,0,0,9,3,190.391,19.531,TRUE,1,TRUE,169,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/17/Run17/nlme7engine.log,d:/git/adpobenchmark/nlme/17/Run17.mmdl,d:/git/adpobenchmark/data/sim_2_4_0_0.csv,12,1,13729.1201515243,1315.65995385766,80.8460212612614,1.43163234782585,0.0677659264857954,0.47097792267918,0.378492201195508,FALSE
2024-10-17 12:38:31,2024-10-17 12:44:52,18,2,5,0,0,9,6,338.156,25.75,TRUE,3,TRUE,249,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/18/Run18/nlme7engine.log,d:/git/adpobenchmark/nlme/18/Run18.mmdl,d:/git/adpobenchmark/data/sim_2_5_0_0.csv,15,3,2174.22595245989,105.79760555571,74.5496033804663,1.43073885604247,0.0563614776965099,0.488668299249581,0.400964802079674,FALSE
2024-10-17 12:44:52,2024-10-17 12:45:15,19,0,0,1,0,6,1,5.109,3.375,TRUE,1,TRUE,28,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/19/Run19/nlme7engine.log,d:/git/adpobenchmark/nlme/19/Run19.mmdl,d:/git/adpobenchmark/data/sim_0_0_1_0.csv,7,1,5234.33072406119,1608.59108798757,42.5281412428949,1.20397971694123,0.0949775926370587,0.904325537263198,0.533064852121281,FALSE
2024-10-17 12:45:15,2024-10-17 12:45:41,20,0,1,1,0,6,2,6.938,5.484,TRUE,1,TRUE,25,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/20/Run20/nlme7engine.log,d:/git/adpobenchmark/nlme/20/Run20.mmdl,d:/git/adpobenchmark/data/sim_0_1_1_0.csv,8,1,4574.98726407244,1256.8495036381,42.3122228604773,0.929149808706185,0.100669054183939,2.11547483234761,0.814237608319225,FALSE
2024-10-17 12:45:41,2024-10-17 12:46:12,21,0,2,1,0,6,3,10.562,7.297,TRUE,1,TRUE,31,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/21/Run21/nlme7engine.log,d:/git/adpobenchmark/nlme/21/Run21.mmdl,d:/git/adpobenchmark/data/sim_0_2_1_0.csv,9,1,4271.91153241362,1184.95643935397,45.8108182108446,1.14079813403268,0.0940375159845464,1.61637462276214,0.652777550361844,FALSE
2024-10-17 12:46:12,2024-10-17 12:46:53,22,0,3,1,0,6,4,15.688,10.781,TRUE,1,TRUE,31,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/22/Run22/nlme7engine.log,d:/git/adpobenchmark/nlme/22/Run22.mmdl,d:/git/adpobenchmark/data/sim_0_3_1_0.csv,10,1,4212.04314326306,1138.50765624003,42.5499013133852,0.935355010163499,0.144504761472111,3.1913381056997,0.968953623406633,FALSE
2024-10-17 12:46:53,2024-10-17 12:47:22,23,0,4,1,0,6,3,8.547,6.844,TRUE,1,TRUE,29,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/23/Run23/nlme7engine.log,d:/git/adpobenchmark/nlme/23/Run23.mmdl,d:/git/adpobenchmark/data/sim_0_4_1_0.csv,9,1,5051.69241819091,1480.66234760994,43.3657663444403,0.920884014447147,0.106838589647704,1.1672474767849,0.577483060094714,FALSE
2024-10-17 12:47:22,2024-10-17 12:48:52,24,0,5,1,0,6,6,63.062,12.516,TRUE,1,TRUE,134,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/24/Run24/nlme7engine.log,d:/git/adpobenchmark/nlme/24/Run24.mmdl,d:/git/adpobenchmark/data/sim_0_5_1_0.csv,12,1,5229.18156672629,1544.22845234058,43.7200911234503,1.04669634733345,0.352365046179402,1.19775740720004,0.551201806215958,FALSE
