Scenario,RetCode,LogLik,-2LL,AIC,BIC,nParm,nObs,nSub,EpsShrinkage,Condition
WorkFlow,3,-3366.198720,6732.397440,6760.397440,6818.830445,14,480,60,0.101590,11474995.065450
