Scenario,RetCode,LogLik,-2LL,AIC,BIC,nParm,nObs,nSub,EpsShrinkage,Condition
WorkFlow,1,-3431.386810,6862.773620,6886.773620,6936.859053,12,480,60,0.133870,35492.532070
