"Scenario","Iter","Parameter","Value"
"WorkFlow",1,"-2LL",7225.20308
"WorkFlow",1,"GAMMA",1.51018
"WorkFlow",1,"CMultStdev",0.943664
"WorkFlow",1,"tvVmax",4115.94
"WorkFlow",1,"tvKm",3836.09
"WorkFlow",1,"tvV",50.3376
"WorkFlow",1,"tvKa",1.18996
"WorkFlow",1,"K12",2.01574
"WorkFlow",1,"K21",2.99235
"WorkFlow",2,"-2LL",7158.92084
"WorkFlow",2,"GAMMA",1.40903
"WorkFlow",2,"CMultStdev",0.886051
"WorkFlow",2,"tvVmax",4206.7
"WorkFlow",2,"tvKm",3726.29
"WorkFlow",2,"tvV",50.3212
"WorkFlow",2,"tvKa",1.19034
"WorkFlow",2,"K12",1.98692
"WorkFlow",2,"K21",2.97208
"WorkFlow",3,"-2LL",7104.57056
"WorkFlow",3,"GAMMA",1.30999
"WorkFlow",3,"CMultStdev",0.832613
"WorkFlow",3,"tvVmax",4326.45
"WorkFlow",3,"tvKm",3704.74
"WorkFlow",3,"tvV",50.2616
"WorkFlow",3,"tvKa",1.18803
"WorkFlow",3,"K12",2.02117
"WorkFlow",3,"K21",3.02337
"WorkFlow",4,"-2LL",7061.47522
"WorkFlow",4,"GAMMA",1.2526
"WorkFlow",4,"CMultStdev",0.770304
"WorkFlow",4,"tvVmax",4469.81
"WorkFlow",4,"tvKm",3696.7
"WorkFlow",4,"tvV",50.3427
"WorkFlow",4,"tvKa",1.19974
"WorkFlow",4,"K12",2.04073
"WorkFlow",4,"K21",3.01592
"WorkFlow",5,"-2LL",7026.53788
"WorkFlow",5,"GAMMA",1.22059
"WorkFlow",5,"CMultStdev",0.709247
"WorkFlow",5,"tvVmax",4638.03
"WorkFlow",5,"tvKm",3681.08
"WorkFlow",5,"tvV",50.305
"WorkFlow",5,"tvKa",1.21795
"WorkFlow",5,"K12",2.04056
"WorkFlow",5,"K21",3.02163
"WorkFlow",6,"-2LL",6963.91056
"WorkFlow",6,"GAMMA",1.17392
"WorkFlow",6,"CMultStdev",0.58107
"WorkFlow",6,"tvVmax",5126.3
"WorkFlow",6,"tvKm",3542.91
"WorkFlow",6,"tvV",48.8355
"WorkFlow",6,"tvKa",1.2581
"WorkFlow",6,"K12",1.99492
"WorkFlow",6,"K21",3.10735
"WorkFlow",7,"-2LL",6927.9388
"WorkFlow",7,"GAMMA",1.15373
