Scenario,GAMMA,CMultStdev,tvVmax,tvKm,tvV,tvKa,dVdWT,CEps
WorkFlow,0.0227724632962612,,,,,,,
WorkFlow,0.00113989443165971,0.000481538172642544,,,,,,
WorkFlow,-76.6475103096939,-3.64423978541375,325269.634381458,,,,,
WorkFlow,-24.6429202794667,-1.03145368025309,95414.1403609067,30166.1329366291,,,,
WorkFlow,0.133444417233214,-0.00988280788972183,-798.083011383355,-258.720355035531,7.14256100390771,,,
WorkFlow,0.00566331633425036,-0.000701067377693191,-37.3319003048679,-12.118966140655,0.40563684473716,0.0358803700928838,,
WorkFlow,0.000230224636170772,-4.6918378373477e-05,3.24281118094896,0.40876975416865,-0.0446744455816559,-0.00561464158494232,0.0177936142693126,
WorkFlow,0.02023738421809,0.00088923364092654,-59.9560774874426,-17.8226302460394,0.0582236738981178,0.000578915186471872,-0.0126752069117929,0.178148282420452
