Scenario,RetCode,LogLik,-2LL,AIC,BIC,nParm,nObs,nSub,EpsShrinkage,Condition
WorkFlow,1,-3456.657160,6913.314320,6937.314320,6987.399753,12,480,60,0.165380,13944.902230
