Scenario,ID,nVmax,nKm,nV,nKa,nVmax_shrinkage,nKm_shrinkage,nV_shrinkage,nKa_shrinkage
WorkFlow,1,0.375963518909743,-0.310316118188004,-0.623722374449213,0.125379053370941,0.089705,0.370336,0.221298,0.639988
WorkFlow,2,-0.515109804398722,0.0766345139624109,0.447763000603249,-0.0965503586861361,0.569302,0.321407,0.520345,0.577144
WorkFlow,3,-0.174071399988138,-0.297509076176914,-0.491442592209616,-0.443659695052794,0.119663,0.3386,0.292021,0.50219
WorkFlow,4,-0.422987253068873,-0.273954146237373,0.577328775342633,0.189743038738178,0.584017,0.320944,0.480035,0.62711
WorkFlow,5,-0.0320125501705315,0.203492721673927,0.354056314673661,0.169028670557671,0.601119,0.335977,0.434586,0.634818
WorkFlow,6,0.125125410229141,-0.338933439842922,0.329086720408386,0.266730912538503,0.396371,0.337817,0.366349,0.621719
WorkFlow,7,0.0411208770444921,0.560070037714774,0.133048107450658,0.205515721850994,0.640745,0.344712,0.414446,0.633589
WorkFlow,8,-0.0995703049892416,0.13686218478344,0.0427566760637663,-0.421017011448439,0.526564,0.355456,0.436961,0.509697
WorkFlow,9,-0.221993668130262,0.136933323518102,0.372436908690784,0.214848105489846,0.599094,0.325907,0.45698,0.62413
WorkFlow,10,-0.371993841285387,-0.0148800730970051,0.349735412252601,-0.580661956986838,0.500291,0.344848,0.489343,0.483493
WorkFlow,11,-0.380324560873481,-0.324644232469423,0.142955012019964,-0.428069829336639,0.462172,0.327564,0.449945,0.507811
WorkFlow,12,0.0423474237519975,-0.149907822020649,-0.135690066905585,0.0403137928848154,0.312339,0.347006,0.384817,0.563004
WorkFlow,13,0.456177285471864,-0.606861161676678,-0.0689323022670356,-0.0582837211366893,0.12384,0.398079,0.247217,0.583074
WorkFlow,14,0.267073896760423,-0.150063486691101,-0.146236097387244,0.591789879686784,0.172806,0.339639,0.262376,0.682734
WorkFlow,15,0.450365990885002,-0.33168348303899,-0.642300906853572,-0.0771174559581407,0.144339,0.385454,0.247346,0.572739
WorkFlow,16,0.349333399371119,0.21382860581144,0.0421425678837875,0.132413301424178,0.482047,0.360728,0.369341,0.594795
WorkFlow,17,0.212382887020041,-0.299860547902358,-0.145372466967784,0.53939962132419,0.284467,0.340769,0.336709,0.678961
WorkFlow,18,-0.465679332320583,-0.118707150591352,0.0559712100710624,-0.341100198321424,0.441723,0.333302,0.484863,0.527802
WorkFlow,19,0.105823373792328,0.187506999151069,0.211530824117054,-0.326632848923147,0.590985,0.361652,0.404896,0.528836
WorkFlow,20,0.211998051999451,-0.0490646351369505,-0.155458454174949,-0.156884530465681,0.339657,0.375287,0.359677,0.542648
WorkFlow,21,-0.325787529278806,0.0895661564836232,0.45486667237855,-0.448851549146409,0.614725,0.36546,0.488233,0.505746
