"Scenario","Iter","Parameter","Value"
"WorkFlow",1,"-2LL",7281.19192
"WorkFlow",1,"GAMMA",1.49163
"WorkFlow",1,"CMultStdev",0.954469
"WorkFlow",1,"tvVmax",4107.33
"WorkFlow",1,"tvKm",3847.2
"WorkFlow",1,"tvV",49.9596
"WorkFlow",1,"tvKa",1.18763
"WorkFlow",1,"dVdWT",1.10163
"WorkFlow",2,"-2LL",7222.56306
"WorkFlow",2,"GAMMA",1.43172
"WorkFlow",2,"CMultStdev",0.898728
"WorkFlow",2,"tvVmax",4235.08
"WorkFlow",2,"tvKm",3729.9
"WorkFlow",2,"tvV",50.1149
"WorkFlow",2,"tvKa",1.17984
"WorkFlow",2,"dVdWT",1.10268
"WorkFlow",3,"-2LL",7029.70746
"WorkFlow",3,"GAMMA",1.29398
"WorkFlow",3,"CMultStdev",0.586835
"WorkFlow",3,"tvVmax",5014.61
"WorkFlow",3,"tvKm",3106.54
"WorkFlow",3,"tvV",50.9568
"WorkFlow",3,"tvKa",1.14728
"WorkFlow",3,"dVdWT",1.11137
"WorkFlow",4,"-2LL",6994.57746
"WorkFlow",4,"GAMMA",1.3414
"WorkFlow",4,"CMultStdev",0.468832
"WorkFlow",4,"tvVmax",5476.35
"WorkFlow",4,"tvKm",2732.03
"WorkFlow",4,"tvV",50.4178
"WorkFlow",4,"tvKa",1.12915
"WorkFlow",4,"dVdWT",1.1068
"WorkFlow",5,"-2LL",6969.34414
"WorkFlow",5,"GAMMA",1.43371
"WorkFlow",5,"CMultStdev",0.465609
"WorkFlow",5,"tvVmax",6021.01
"WorkFlow",5,"tvKm",2259.2
"WorkFlow",5,"tvV",48.0529
"WorkFlow",5,"tvKa",1.09238
"WorkFlow",5,"dVdWT",1.09217
"WorkFlow",6,"-2LL",6952.49918
"WorkFlow",6,"GAMMA",1.49532
"WorkFlow",6,"CMultStdev",0.494394
"WorkFlow",6,"tvVmax",6784.25
"WorkFlow",6,"tvKm",1580.04
"WorkFlow",6,"tvV",43.2601
"WorkFlow",6,"tvKa",1.01325
"WorkFlow",6,"dVdWT",1.06437
"WorkFlow",7,"-2LL",6950.882
"WorkFlow",7,"GAMMA",1.48818
"WorkFlow",7,"CMultStdev",0.507666
"WorkFlow",7,"tvVmax",6561.02
"WorkFlow",7,"tvKm",1704.89
"WorkFlow",7,"tvV",43.6084
"WorkFlow",7,"tvKa",1.00811
"WorkFlow",7,"dVdWT",1.06896
"WorkFlow",8,"-2LL",6949.0763
"WorkFlow",8,"GAMMA",1.49209
"WorkFlow",8,"CMultStdev",0.505278
"WorkFlow",8,"tvVmax",6465.93
"WorkFlow",8,"tvKm",1689.89
"WorkFlow",8,"tvV",43.1282
"WorkFlow",8,"tvKa",0.983877
"WorkFlow",8,"dVdWT",1.07043
"WorkFlow",9,"-2LL",6938.24404
"WorkFlow",9,"GAMMA",1.54458
"WorkFlow",9,"CMultStdev",0.478007
"WorkFlow",9,"tvVmax",5295.25
"WorkFlow",9,"tvKm",1456.62
"WorkFlow",9,"tvV",37.5098
"WorkFlow",9,"tvKa",0.729925
"WorkFlow",9,"dVdWT",1.06821
"WorkFlow",10,"-2LL",6935.7623
"WorkFlow",10,"GAMMA",1.54202
"WorkFlow",10,"CMultStdev",0.487627
"WorkFlow",10,"tvVmax",5440.17
"WorkFlow",10,"tvKm",1449.26
"WorkFlow",10,"tvV",38.9637
"WorkFlow",10,"tvKa",0.802917
"WorkFlow",10,"dVdWT",1.07365
"WorkFlow",11,"-2LL",6930.43568
"WorkFlow",11,"GAMMA",1.55246
"WorkFlow",11,"CMultStdev",0.493242
"WorkFlow",11,"tvVmax",5175.08
"WorkFlow",11,"tvKm",1353.69
"WorkFlow",11,"tvV",40.5176
"WorkFlow",11,"tvKa",0.871785
"WorkFlow",11,"dVdWT",1.08911
"WorkFlow",12,"-2LL",6926.17956
"WorkFlow",12,"GAMMA",1.64263
"WorkFlow",12,"CMultStdev",0.507013
"WorkFlow",12,"tvVmax",3430.63
"WorkFlow",12,"tvKm",774.525
"WorkFlow",12,"tvV",45.7711
"WorkFlow",12,"tvKa",1.10658
"WorkFlow",12,"dVdWT",1.14452
"WorkFlow",13,"-2LL",6920.59446
"WorkFlow",13,"GAMMA",1.59701
"WorkFlow",13,"CMultStdev",0.494019
"WorkFlow",13,"tvVmax",4154.69
"WorkFlow",13,"tvKm",1094.26
"WorkFlow",13,"tvV",43.3696
"WorkFlow",13,"tvKa",0.994526
"WorkFlow",13,"dVdWT",1.08927
"WorkFlow",14,"-2LL",6918.92556
"WorkFlow",14,"GAMMA",1.61874
"WorkFlow",14,"CMultStdev",0.494831
"WorkFlow",14,"tvVmax",4013.9
"WorkFlow",14,"tvKm",975.249
"WorkFlow",14,"tvV",43.1594
"WorkFlow",14,"tvKa",1.00198
"WorkFlow",14,"dVdWT",1.07413
"WorkFlow",15,"-2LL",6918.588
"WorkFlow",15,"GAMMA",1.65344
"WorkFlow",15,"CMultStdev",0.489167
"WorkFlow",15,"tvVmax",3556.21
"WorkFlow",15,"tvKm",846.665
"WorkFlow",15,"tvV",44.117
"WorkFlow",15,"tvKa",1.03235
"WorkFlow",15,"dVdWT",1.04596
"WorkFlow",16,"-2LL",6917.71298
"WorkFlow",16,"GAMMA",1.65051
"WorkFlow",16,"CMultStdev",0.489504
"WorkFlow",16,"tvVmax",3661.36
"WorkFlow",16,"tvKm",874.716
"WorkFlow",16,"tvV",43.7385
"WorkFlow",16,"tvKa",1.01361
"WorkFlow",16,"dVdWT",1.02979
"WorkFlow",17,"-2LL",6916.65822
"WorkFlow",17,"GAMMA",1.65193
"WorkFlow",17,"CMultStdev",0.492266
"WorkFlow",17,"tvVmax",3668.69
"WorkFlow",17,"tvKm",901.09
"WorkFlow",17,"tvV",43.7062
"WorkFlow",17,"tvKa",0.998538
"WorkFlow",17,"dVdWT",0.989271
"WorkFlow",18,"-2LL",6916.57262
"WorkFlow",18,"GAMMA",1.65169
"WorkFlow",18,"CMultStdev",0.493386
"WorkFlow",18,"tvVmax",3688.56
"WorkFlow",18,"tvKm",914.984
"WorkFlow",18,"tvV",43.6908
"WorkFlow",18,"tvKa",0.994552
"WorkFlow",18,"dVdWT",0.981687
"WorkFlow",19,"-2LL",6916.12158
"WorkFlow",19,"GAMMA",1.66674
"WorkFlow",19,"CMultStdev",0.491355
"WorkFlow",19,"tvVmax",3664.58
"WorkFlow",19,"tvKm",895.943
"WorkFlow",19,"tvV",43.7752
"WorkFlow",19,"tvKa",0.993553
"WorkFlow",19,"dVdWT",0.956257
"WorkFlow",20,"-2LL",6915.85016
"WorkFlow",20,"GAMMA",1.69981
"WorkFlow",20,"CMultStdev",0.486066
"WorkFlow",20,"tvVmax",3502.19
"WorkFlow",20,"tvKm",853.293
"WorkFlow",20,"tvV",43.6792
"WorkFlow",20,"tvKa",0.993981
"WorkFlow",20,"dVdWT",0.904244
"WorkFlow",21,"-2LL",6915.1086
"WorkFlow",21,"GAMMA",1.72371
"WorkFlow",21,"CMultStdev",0.488601
"WorkFlow",21,"tvVmax",3341.99
"WorkFlow",21,"tvKm",795.363
"WorkFlow",21,"tvV",43.8608
"WorkFlow",21,"tvKa",1.00962
"WorkFlow",21,"dVdWT",0.876672
"WorkFlow",22,"-2LL",6914.51584
"WorkFlow",22,"GAMMA",1.73926
"WorkFlow",22,"CMultStdev",0.489326
"WorkFlow",22,"tvVmax",3215.2
