Scenario,RetCode,LogLik,-2LL,AIC,BIC,nParm,nObs,nSub,EpsShrinkage,Condition
WorkFlow,3,-3196.451220,6392.902440,6414.902440,6460.814087,11,480,60,0.054880,7471147.857910
