"Scenario","Iter","Parameter","Value"
"WorkFlow",1,"-2LL",26426.5804
"WorkFlow",1,"CMultStdev",1.06156
"WorkFlow",1,"tvVmax",4000
"WorkFlow",1,"tvKm",4000.03
"WorkFlow",1,"tvV",47.08
"WorkFlow",1,"tvKa",1.1913
"WorkFlow",1,"K12",0.35135
"WorkFlow",1,"K21",4.00045
"WorkFlow",1,"K13",1.74978
"WorkFlow",1,"K31",0.241566
"WorkFlow",2,"-2LL",26417.27
"WorkFlow",2,"CMultStdev",1.06156
"WorkFlow",2,"tvVmax",4000
"WorkFlow",2,"tvKm",4000.03
"WorkFlow",2,"tvV",47.0801
"WorkFlow",2,"tvKa",1.1913
"WorkFlow",2,"K12",0.351406
"WorkFlow",2,"K21",4.00042
"WorkFlow",2,"K13",1.7495
"WorkFlow",2,"K31",0.241343
"WorkFlow",3,"-2LL",8461.37402
"WorkFlow",3,"CMultStdev",1.05639
"WorkFlow",3,"tvVmax",4002.61
"WorkFlow",3,"tvKm",3998.59
"WorkFlow",3,"tvV",47.8676
"WorkFlow",3,"tvKa",1.18028
"WorkFlow",3,"K12",0.766482
"WorkFlow",3,"K21",3.86829
"WorkFlow",3,"K13",0.44347
"WorkFlow",3,"K31",0.782976
"WorkFlow",4,"-2LL",8278.8384
"WorkFlow",4,"CMultStdev",1.0555
"WorkFlow",4,"tvVmax",4007.59
"WorkFlow",4,"tvKm",3999.67
"WorkFlow",4,"tvV",47.9378
"WorkFlow",4,"tvKa",1.17985
"WorkFlow",4,"K12",0.798752
"WorkFlow",4,"K21",3.85692
"WorkFlow",4,"K13",0.412426
"WorkFlow",4,"K31",0.778209
"WorkFlow",5,"-2LL",8110.88472
"WorkFlow",5,"CMultStdev",1.05334
"WorkFlow",5,"tvVmax",4014.26
"WorkFlow",5,"tvKm",3988.47
"WorkFlow",5,"tvV",47.9379
"WorkFlow",5,"tvKa",1.17934
"WorkFlow",5,"K12",0.836157
"WorkFlow",5,"K21",3.84306
"WorkFlow",5,"K13",0.384638
"WorkFlow",5,"K31",0.789835
"WorkFlow",6,"-2LL",7915.4942
"WorkFlow",6,"CMultStdev",1.05107
"WorkFlow",6,"tvVmax",4020.86
"WorkFlow",6,"tvKm",3976.3
"WorkFlow",6,"tvV",47.9323
"WorkFlow",6,"tvKa",1.17883
"WorkFlow",6,"K12",0.877624
"WorkFlow",6,"K21",3.82792
"WorkFlow",6,"K13",0.356131
"WorkFlow",6,"K31",0.803865
"WorkFlow",7,"-2LL",7669.21018
"WorkFlow",7,"CMultStdev",1.04862
"WorkFlow",7,"tvVmax",4027.43
"WorkFlow",7,"tvKm",3962.8
"WorkFlow",7,"tvV",47.9203
"WorkFlow",7,"tvKa",1.17832
"WorkFlow",7,"K12",0.925593
"WorkFlow",7,"K21",3.81066
"WorkFlow",7,"K13",0.325947
"WorkFlow",7,"K31",0.821059
"WorkFlow",8,"-2LL",7319.56954
"WorkFlow",8,"CMultStdev",1.04591
"WorkFlow",8,"tvVmax",4034.01
"WorkFlow",8,"tvKm",3947.4
