Scenario,RetCode,LogLik,-2LL,AIC,BIC,nParm,nObs,nSub,EpsShrinkage,Condition
WorkFlow,3,-3492.403220,6984.806440,7008.806440,7058.891873,12,480,60,0.358670,37491553.277900
