Scenario,Parameter,Estimate,Units,Stderr,CV%,2.5%CI,97.5%CI,Var.Inf.factor
WorkFlow,GAMMA,1.59650470177933,,3.1113005185829,194.88201413471,-4.51734347608074,7.7103528796394,
WorkFlow,CMultStdev,1.04640472867416,,0.235197252458108,22.4767000772362,0.584231343367861,1.50857811398046,
WorkFlow,tvVmax,4008.38944261402,,17850.4568679527,445.32740951218,-31068.5767791543,39085.3556643823,
WorkFlow,tvKm,3991.54647825438,,13649.4821704994,341.959745298237,-22830.3118406106,30813.4047971193,
WorkFlow,tvV,48.4328466364923,,89.3322524533431,184.445595617819,-127.109125482218,223.974818755202,
WorkFlow,tvKa,1.18589753561925,,2.4368396798908,205.484842214326,-3.60260416894231,5.97439924018081,
WorkFlow,K12,1.67829765412256,,0.0561508263513274,3.34570129520224,1.56795870572366,1.78863660252146,
WorkFlow,K21,3.48776537491298,,11.2523210311091,322.622648646195,-18.6235613908079,25.5990921406338,
WorkFlow,K13,0.772783335878151,,2.58164155967379,334.070552484176,-4.30026070188919,5.84582737364549,
WorkFlow,K31,0.758579842190536,,0.936175022464372,123.411534343043,-1.08104700229662,2.59820668667769,
WorkFlow,CEps,0.514054487409648,,2.37690313376568,462.383500578516,-4.1566691558153,5.18477813063459,
