Scenario,CMultStdev,tvVmax,tvKm,tvV,tvKa,CEps
WorkFlow,0.000590874345346677,,,,,
WorkFlow,1.90388828332043,633267.50549396,,,,
WorkFlow,0.533429970766784,259553.185348023,115369.090222943,,,
WorkFlow,-0.00787583395780047,-1231.10566563015,-708.882311040309,10.1558088737625,,
WorkFlow,-0.000382989949858694,-42.4684001973418,-20.824224623383,0.211899552703868,0.0121722017476774,
WorkFlow,-0.000142584736574711,-16.6741621428609,-7.30766568895595,0.0441485695166571,0.000507572523768445,0.00698546736488429
