Scenario,RetCode,LogLik,-2LL,AIC,BIC,nParm,nObs,nSub,EpsShrinkage,Condition
WorkFlow,1,-3153.701600,6307.403200,6325.403200,6362.967275,9,480,60,0.128580,36961.563190
