"Scenario","Iter","Parameter","Value"
"WorkFlow",1,"-2LL",6449.21376
"WorkFlow",1,"CMultStdev",0.59556
"WorkFlow",1,"tvVmax",6567.53
"WorkFlow",1,"tvKm",2188.94
"WorkFlow",1,"tvV",42.6256
"WorkFlow",1,"tvKa",1.06563
"WorkFlow",1,"K12",1.43728
"WorkFlow",1,"K21",3.62912
"WorkFlow",1,"dVdWT",1.12004
"WorkFlow",2,"-2LL",6429.4564
"WorkFlow",2,"CMultStdev",0.500569
"WorkFlow",2,"tvVmax",6685.86
"WorkFlow",2,"tvKm",2098.29
"WorkFlow",2,"tvV",44.8435
"WorkFlow",2,"tvKa",1.01144
"WorkFlow",2,"K12",1.52207
"WorkFlow",2,"K21",3.58721
"WorkFlow",2,"dVdWT",1.14084
"WorkFlow",3,"-2LL",6423.82362
"WorkFlow",3,"CMultStdev",0.498593
"WorkFlow",3,"tvVmax",6720.42
"WorkFlow",3,"tvKm",2038.37
"WorkFlow",3,"tvV",47.4971
"WorkFlow",3,"tvKa",0.936416
"WorkFlow",3,"K12",1.63229
"WorkFlow",3,"K21",3.52506
"WorkFlow",3,"dVdWT",1.1729
"WorkFlow",4,"-2LL",6418.35094
"WorkFlow",4,"CMultStdev",0.511389
"WorkFlow",4,"tvVmax",6743.11
"WorkFlow",4,"tvKm",1959.93
"WorkFlow",4,"tvV",49.8505
"WorkFlow",4,"tvKa",0.883112
"WorkFlow",4,"K12",1.76481
"WorkFlow",4,"K21",3.43368
"WorkFlow",4,"dVdWT",1.21372
"WorkFlow",5,"-2LL",6408.5159
"WorkFlow",5,"CMultStdev",0.523256
"WorkFlow",5,"tvVmax",6719.88
"WorkFlow",5,"tvKm",1824.4
"WorkFlow",5,"tvV",52.4511
"WorkFlow",5,"tvKa",0.848213
"WorkFlow",5,"K12",1.9231
"WorkFlow",5,"K21",3.29295
"WorkFlow",5,"dVdWT",1.28165
"WorkFlow",6,"-2LL",6402.71412
"WorkFlow",6,"CMultStdev",0.550178
"WorkFlow",6,"tvVmax",6594.68
"WorkFlow",6,"tvKm",1488.7
"WorkFlow",6,"tvV",55.4972
"WorkFlow",6,"tvKa",0.834405
"WorkFlow",6,"K12",2.13562
"WorkFlow",6,"K21",3.06642
"WorkFlow",6,"dVdWT",1.43314
"WorkFlow",7,"-2LL",6387.71242
"WorkFlow",7,"CMultStdev",0.54163
"WorkFlow",7,"tvVmax",6349.85
"WorkFlow",7,"tvKm",1810.6
"WorkFlow",7,"tvV",52.395
"WorkFlow",7,"tvKa",0.898167
"WorkFlow",7,"K12",1.95936
"WorkFlow",7,"K21",3.19678
"WorkFlow",7,"dVdWT",1.31368
"WorkFlow",8,"-2LL",6379.1845
"WorkFlow",8,"CMultStdev",0.519288
"WorkFlow",8,"tvVmax",6310.43
"WorkFlow",8,"tvKm",1771.23
"WorkFlow",8,"tvV",48.9632
"WorkFlow",8,"tvKa",0.89744
"WorkFlow",8,"K12",1.74004
"WorkFlow",8,"K21",3.38866
"WorkFlow",8,"dVdWT",1.22494
"WorkFlow",9,"-2LL",6375.7261
"WorkFlow",9,"CMultStdev",0.500572
"WorkFlow",9,"tvVmax",5848.59
"WorkFlow",9,"tvKm",1768.52
"WorkFlow",9,"tvV",46.2084
"WorkFlow",9,"tvKa",0.925272
"WorkFlow",9,"K12",1.60412
"WorkFlow",9,"K21",3.46143
"WorkFlow",9,"dVdWT",1.13596
"WorkFlow",10,"-2LL",6372.0951
