Scenario,RetCode,LogLik,-2LL,AIC,BIC,nParm,nObs,nSub,EpsShrinkage,Condition
WorkFlow,3,-3356.637000,6713.274000,6749.274000,6824.402150,18,480,60,0.104800,357519.372170
