"Scenario","Iter","Parameter","Value"
"WorkFlow",1,"-2LL",15459.51868
"WorkFlow",1,"GAMMA",1.60177
"WorkFlow",1,"CMultStdev",1.00134
"WorkFlow",1,"tvVmax",3999.12
"WorkFlow",1,"tvKm",4001.33
"WorkFlow",1,"tvV",49.9481
"WorkFlow",1,"tvKa",1.2
"WorkFlow",1,"K12",1.95203
"WorkFlow",1,"K21",3.02116
"WorkFlow",1,"K13",0.11961
"WorkFlow",1,"K31",0.00496817
"WorkFlow",1,"dVdWT",1.09977
"WorkFlow",2,"-2LL",13651.8885
"WorkFlow",2,"GAMMA",1.60211
"WorkFlow",2,"CMultStdev",1.00172
"WorkFlow",2,"tvVmax",3998.84
"WorkFlow",2,"tvKm",4001.73
"WorkFlow",2,"tvV",49.9289
"WorkFlow",2,"tvKa",1.19999
"WorkFlow",2,"K12",1.93748
"WorkFlow",2,"K21",3.02745
"WorkFlow",2,"K13",0.124485
"WorkFlow",2,"K31",0.0123605
"WorkFlow",2,"dVdWT",1.09967
"WorkFlow",3,"-2LL",13186.86284
"WorkFlow",3,"GAMMA",1.60271
"WorkFlow",3,"CMultStdev",1.0024
"WorkFlow",3,"tvVmax",3998.37
"WorkFlow",3,"tvKm",4002.37
"WorkFlow",3,"tvV",49.8933
"WorkFlow",3,"tvKa",1.20005
"WorkFlow",3,"K12",1.91008
"WorkFlow",3,"K21",3.03932
"WorkFlow",3,"K13",0.13474
"WorkFlow",3,"K31",0.0156015
"WorkFlow",3,"dVdWT",1.0995
"WorkFlow",4,"-2LL",12215.1047
"WorkFlow",4,"GAMMA",1.60471
"WorkFlow",4,"CMultStdev",1.00466
"WorkFlow",4,"tvVmax",3996.84
"WorkFlow",4,"tvKm",4004.47
"WorkFlow",4,"tvV",49.7761
"WorkFlow",4,"tvKa",1.20024
"WorkFlow",4,"K12",1.81897
"WorkFlow",4,"K21",3.07917
"WorkFlow",4,"K13",0.171688
"WorkFlow",4,"K31",0.0210954
"WorkFlow",4,"dVdWT",1.09894
"WorkFlow",5,"-2LL",9605.81104
"WorkFlow",5,"GAMMA",1.61041
"WorkFlow",5,"CMultStdev",1.01112
"WorkFlow",5,"tvVmax",3992.48
"WorkFlow",5,"tvKm",4010.43
"WorkFlow",5,"tvV",49.4436
"WorkFlow",5,"tvKa",1.20074
"WorkFlow",5,"K12",1.56375
"WorkFlow",5,"K21",3.19523
"WorkFlow",5,"K13",0.301454
"WorkFlow",5,"K31",0.0318611
"WorkFlow",5,"dVdWT",1.09734
"WorkFlow",6,"-2LL",7153.58734
"WorkFlow",6,"GAMMA",1.61617
"WorkFlow",6,"CMultStdev",1.01771
"WorkFlow",6,"tvVmax",3988.03
"WorkFlow",6,"tvKm",4016.48
"WorkFlow",6,"tvV",49.1073
"WorkFlow",6,"tvKa",1.2012
"WorkFlow",6,"K12",1.31293
"WorkFlow",6,"K21",3.31716
"WorkFlow",6,"K13",0.472157
"WorkFlow",6,"K31",0.0457978
"WorkFlow",6,"dVdWT",1.09571
"WorkFlow",7,"-2LL",7126.67888
"WorkFlow",7,"GAMMA",1.61673
"WorkFlow",7,"CMultStdev",1.01833
"WorkFlow",7,"tvVmax",3987.6
"WorkFlow",7,"tvKm",4017.07
"WorkFlow",7,"tvV",49.0741
"WorkFlow",7,"tvKa",1.20122
"WorkFlow",7,"K12",1.2892
"WorkFlow",7,"K21",3.32913
"WorkFlow",7,"K13",0.49028
"WorkFlow",7,"K31",0.0477628
"WorkFlow",7,"dVdWT",1.09555
"WorkFlow",8,"-2LL",7124.24804
"WorkFlow",8,"GAMMA",1.6167
"WorkFlow",8,"CMultStdev",1.01828
"WorkFlow",8,"tvVmax",3987.62
"WorkFlow",8,"tvKm",4017.04
"WorkFlow",8,"tvV",49.0735
"WorkFlow",8,"tvKa",1.20115
"WorkFlow",8,"K12",1.28986
"WorkFlow",8,"K21",3.32871
"WorkFlow",8,"K13",0.488542
"WorkFlow",8,"K31",0.0479897
"WorkFlow",8,"dVdWT",1.09554
"WorkFlow",9,"-2LL",7100.1525
"WorkFlow",9,"GAMMA",1.6158
"WorkFlow",9,"CMultStdev",1.01661
"WorkFlow",9,"tvVmax",3987.98
"WorkFlow",9,"tvKm",4016.45
"WorkFlow",9,"tvV",49.0141
"WorkFlow",9,"tvKa",1.19783
"WorkFlow",9,"K12",1.29737
"WorkFlow",9,"K21",3.32059
"WorkFlow",9,"K13",0.428313
"WorkFlow",9,"K31",0.061141
"WorkFlow",9,"dVdWT",1.09487
"WorkFlow",10,"-2LL",7057.00064
"WorkFlow",10,"GAMMA",1.61634
"WorkFlow",10,"CMultStdev",1.0174
"WorkFlow",10,"tvVmax",3987.66
"WorkFlow",10,"tvKm",4016.91
"WorkFlow",10,"tvV",49.0145
"WorkFlow",10,"tvKa",1.19878
"WorkFlow",10,"K12",1.28311
"WorkFlow",10,"K21",3.329
"WorkFlow",10,"K13",0.454248
"WorkFlow",10,"K31",0.0581418
"WorkFlow",10,"dVdWT",1.09497
"WorkFlow",11,"-2LL",7023.90636
"WorkFlow",11,"GAMMA",1.61637
"WorkFlow",11,"CMultStdev",1.01717
"WorkFlow",11,"tvVmax",3987.51
"WorkFlow",11,"tvKm",4017.06
"WorkFlow",11,"tvV",48.9713
"WorkFlow",11,"tvKa",1.19756
"WorkFlow",11,"K12",1.27028
"WorkFlow",11,"K21",3.33385
"WorkFlow",11,"K13",0.443907
"WorkFlow",11,"K31",0.0645569
"WorkFlow",11,"dVdWT",1.09462
"WorkFlow",12,"-2LL",6933.91762
"WorkFlow",12,"GAMMA",1.61635
"WorkFlow",12,"CMultStdev",1.01549
"WorkFlow",12,"tvVmax",3986.78
"WorkFlow",12,"tvKm",4017.77
"WorkFlow",12,"tvV",48.7204
"WorkFlow",12,"tvKa",1.19009
"WorkFlow",12,"K12",1.20128
"WorkFlow",12,"K21",3.35914
"WorkFlow",12,"K13",0.377301
"WorkFlow",12,"K31",0.109779
"WorkFlow",12,"dVdWT",1.09249
"WorkFlow",13,"-2LL",6917.9091
"WorkFlow",13,"GAMMA",1.61683
"WorkFlow",13,"CMultStdev",1.0152
"WorkFlow",13,"tvVmax",3986.08
"WorkFlow",13,"tvKm",4018.59
"WorkFlow",13,"tvV",48.5793
"WorkFlow",13,"tvKa",1.1867
"WorkFlow",13,"K12",1.14976
"WorkFlow",13,"K21",3.38123
"WorkFlow",13,"K13",0.36332
"WorkFlow",13,"K31",0.136453
"WorkFlow",13,"dVdWT",1.09138
"WorkFlow",14,"-2LL",6900.14606
"WorkFlow",14,"GAMMA",1.61671
"WorkFlow",14,"CMultStdev",1.0147
"WorkFlow",14,"tvVmax",3986.03
"WorkFlow",14,"tvKm",4018.6
"WorkFlow",14,"tvV",48.5388
"WorkFlow",14,"tvKa",1.18527
"WorkFlow",14,"K12",1.14118
"WorkFlow",14,"K21",3.38371
"WorkFlow",14,"K13",0.348251
"WorkFlow",14,"K31",0.146776
"WorkFlow",14,"dVdWT",1.09101
"WorkFlow",15,"-2LL",6900.016
"WorkFlow",15,"GAMMA",1.61672
"WorkFlow",15,"CMultStdev",1.01457
"WorkFlow",15,"tvVmax",3985.98
"WorkFlow",15,"tvKm",4018.66
"WorkFlow",15,"tvV",48.5212
"WorkFlow",15,"tvKa",1.18475
"WorkFlow",15,"K12",1.13594
"WorkFlow",15,"K21",3.38573
"WorkFlow",15,"K13",0.344392
"WorkFlow",15,"K31",0.150882
"WorkFlow",15,"dVdWT",1.09086
"WorkFlow",16,"-2LL",6900.0045
"WorkFlow",16,"GAMMA",1.61672
"WorkFlow",16,"CMultStdev",1.01454
"WorkFlow",16,"tvVmax",3985.96
"WorkFlow",16,"tvKm",4018.68
"WorkFlow",16,"tvV",48.5155
"WorkFlow",16,"tvKa",1.18459
"WorkFlow",16,"K12",1.13416
"WorkFlow",16,"K21",3.38642
"WorkFlow",16,"K13",0.343212
"WorkFlow",16,"K31",0.152225
"WorkFlow",16,"dVdWT",1.09081
"WorkFlow",17,"-2LL",6900.00006
"WorkFlow",17,"GAMMA",1.61673
"WorkFlow",17,"CMultStdev",1.01449
"WorkFlow",17,"tvVmax",3985.94
"WorkFlow",17,"tvKm",4018.7
