"Scenario","Iter","Parameter","Value"
"WorkFlow",1,"-2LL",7302.80528
"WorkFlow",1,"GAMMA",1.51414
"WorkFlow",1,"CMultStdev",0.944429
"WorkFlow",1,"tvVmax",4123.95
"WorkFlow",1,"tvKm",3834.3
"WorkFlow",1,"tvV",50.5625
"WorkFlow",1,"tvKa",1.19447
"WorkFlow",1,"K12",2.03357
"WorkFlow",1,"K21",2.97451
"WorkFlow",1,"dVdWT",1.10695
"WorkFlow",2,"-2LL",7221.03896
"WorkFlow",2,"GAMMA",1.42266
"WorkFlow",2,"CMultStdev",0.892007
"WorkFlow",2,"tvVmax",4249.84
"WorkFlow",2,"tvKm",3672.92
"WorkFlow",2,"tvV",50.9654
"WorkFlow",2,"tvKa",1.18824
"WorkFlow",2,"K12",2.05632
"WorkFlow",2,"K21",2.95881
"WorkFlow",2,"dVdWT",1.11202
"WorkFlow",3,"-2LL",7149.30536
"WorkFlow",3,"GAMMA",1.32992
"WorkFlow",3,"CMultStdev",0.85346
"WorkFlow",3,"tvVmax",4432.37
"WorkFlow",3,"tvKm",3559.93
"WorkFlow",3,"tvV",51.4467
"WorkFlow",3,"tvKa",1.19516
"WorkFlow",3,"K12",2.09243
"WorkFlow",3,"K21",3.02473
"WorkFlow",3,"dVdWT",1.14661
"WorkFlow",4,"-2LL",7095.40554
"WorkFlow",4,"GAMMA",1.21824
"WorkFlow",4,"CMultStdev",0.825472
"WorkFlow",4,"tvVmax",4559.83
"WorkFlow",4,"tvKm",3528.07
"WorkFlow",4,"tvV",50.55
"WorkFlow",4,"tvKa",1.19726
"WorkFlow",4,"K12",2.03205
"WorkFlow",4,"K21",3.13812
"WorkFlow",4,"dVdWT",1.15502
"WorkFlow",5,"-2LL",7064.00642
"WorkFlow",5,"GAMMA",1.17715
"WorkFlow",5,"CMultStdev",0.773877
"WorkFlow",5,"tvVmax",4683.08
"WorkFlow",5,"tvKm",3612.42
"WorkFlow",5,"tvV",51.5465
"WorkFlow",5,"tvKa",1.22559
"WorkFlow",5,"K12",2.09793
"WorkFlow",5,"K21",3.1188
"WorkFlow",5,"dVdWT",1.16644
"WorkFlow",6,"-2LL",7047.72492
"WorkFlow",6,"GAMMA",1.14645
"WorkFlow",6,"CMultStdev",0.749375
"WorkFlow",6,"tvVmax",4822.76
"WorkFlow",6,"tvKm",3698.59
"WorkFlow",6,"tvV",50.7651
"WorkFlow",6,"tvKa",1.31239
"WorkFlow",6,"K12",2.11866
"WorkFlow",6,"K21",3.03389
"WorkFlow",6,"dVdWT",1.15145
"WorkFlow",7,"-2LL",7033.63736
"WorkFlow",7,"GAMMA",1.09087
