Scenario,RetCode,LogLik,-2LL,AIC,BIC,nParm,nObs,nSub,EpsShrinkage,Condition
WorkFlow,3,-3204.050330,6408.100660,6436.100660,6494.533665,14,480,60,0.117960,5022054.074720
