"Scenario","Iter","Parameter","Value"
"WorkFlow",1,"-2LL",14905.38872
"WorkFlow",1,"CMultStdev",1.00121
"WorkFlow",1,"tvVmax",3998.71
"WorkFlow",1,"tvKm",4001.25
"WorkFlow",1,"tvV",49.9529
"WorkFlow",1,"tvKa",1.20001
"WorkFlow",1,"K12",1.95154
"WorkFlow",1,"K21",3.02138
"WorkFlow",1,"K13",0.120981
"WorkFlow",1,"K31",0.00501946
"WorkFlow",1,"dVdWT",1.09975
"WorkFlow",2,"-2LL",12609.63008
"WorkFlow",2,"CMultStdev",1.00155
"WorkFlow",2,"tvVmax",3998.38
"WorkFlow",2,"tvKm",4001.55
"WorkFlow",2,"tvV",49.936
"WorkFlow",2,"tvKa",1.19994
"WorkFlow",2,"K12",1.93751
"WorkFlow",2,"K21",3.02743
"WorkFlow",2,"K13",0.125176
"WorkFlow",2,"K31",0.0138968
"WorkFlow",2,"dVdWT",1.09967
"WorkFlow",3,"-2LL",11932.88556
"WorkFlow",3,"CMultStdev",1.00221
"WorkFlow",3,"tvVmax",3997.78
"WorkFlow",3,"tvKm",4002.08
"WorkFlow",3,"tvV",49.9004
"WorkFlow",3,"tvKa",1.19995
"WorkFlow",3,"K12",1.90886
"WorkFlow",3,"K21",3.03984
"WorkFlow",3,"K13",0.135543
"WorkFlow",3,"K31",0.021018
"WorkFlow",3,"dVdWT",1.0995
"WorkFlow",4,"-2LL",11486.0883
"WorkFlow",4,"CMultStdev",1.0032
"WorkFlow",4,"tvVmax",3996.85
"WorkFlow",4,"tvKm",4002.91
"WorkFlow",4,"tvV",49.8472
"WorkFlow",4,"tvKa",1.19997
"WorkFlow",4,"K12",1.86428
"WorkFlow",4,"K21",3.05922
"WorkFlow",4,"K13",0.152681
"WorkFlow",4,"K31",0.024704
"WorkFlow",4,"dVdWT",1.09924
"WorkFlow",5,"-2LL",9519.95192
"WorkFlow",5,"CMultStdev",1.00804
"WorkFlow",5,"tvVmax",3992.25
"WorkFlow",5,"tvKm",4007.03
"WorkFlow",5,"tvV",49.5898
"WorkFlow",5,"tvKa",1.19999
"WorkFlow",5,"K12",1.64887
"WorkFlow",5,"K21",3.15551
"WorkFlow",5,"K13",0.251329
"WorkFlow",5,"K31",0.0346409
"WorkFlow",5,"dVdWT",1.09798
"WorkFlow",6,"-2LL",7267.73324
"WorkFlow",6,"CMultStdev",1.01812
"WorkFlow",6,"tvVmax",3982.61
"WorkFlow",6,"tvKm",4015.68
"WorkFlow",6,"tvV",49.0592
"WorkFlow",6,"tvKa",1.19996
"WorkFlow",6,"K12",1.22463
"WorkFlow",6,"K21",3.36243
"WorkFlow",6,"K13",0.535566
"WorkFlow",6,"K31",0.0568891
"WorkFlow",6,"dVdWT",1.09537
"WorkFlow",7,"-2LL",7109.70208
"WorkFlow",7,"CMultStdev",1.01458
"WorkFlow",7,"tvVmax",3986.02
"WorkFlow",7,"tvKm",4012.62
"WorkFlow",7,"tvV",49.244
"WorkFlow",7,"tvKa",1.19992
"WorkFlow",7,"K12",1.37053
"WorkFlow",7,"K21",3.28844
"WorkFlow",7,"K13",0.422387
"WorkFlow",7,"K31",0.0467913
"WorkFlow",7,"dVdWT",1.09628
"WorkFlow",8,"-2LL",6992.09496
"WorkFlow",8,"CMultStdev",1.0161
"WorkFlow",8,"tvVmax",3984.56
"WorkFlow",8,"tvKm",4013.93
"WorkFlow",8,"tvV",49.162
"WorkFlow",8,"tvKa",1.19986
"WorkFlow",8,"K12",1.30667
"WorkFlow",8,"K21",3.32034
"WorkFlow",8,"K13",0.468501
"WorkFlow",8,"K31",0.0513131
"WorkFlow",8,"dVdWT",1.09588
"WorkFlow",9,"-2LL",6983.88672
"WorkFlow",9,"CMultStdev",1.01593
"WorkFlow",9,"tvVmax",3984.73
"WorkFlow",9,"tvKm",4013.77
"WorkFlow",9,"tvV",49.1683
"WorkFlow",9,"tvKa",1.19978
"WorkFlow",9,"K12",1.31309
"WorkFlow",9,"K21",3.31698
"WorkFlow",9,"K13",0.462123
"WorkFlow",9,"K31",0.0514521
"WorkFlow",9,"dVdWT",1.09591
"WorkFlow",10,"-2LL",6959.5373
"WorkFlow",10,"CMultStdev",1.01552
"WorkFlow",10,"tvVmax",3985.13
"WorkFlow",10,"tvKm",4013.38
"WorkFlow",10,"tvV",49.1743
"WorkFlow",10,"tvKa",1.19936
"WorkFlow",10,"K12",1.32582
"WorkFlow",10,"K21",3.30993
"WorkFlow",10,"K13",0.444694
"WorkFlow",10,"K31",0.0537379
"WorkFlow",10,"dVdWT",1.09595
"WorkFlow",11,"-2LL",6927.97846
"WorkFlow",11,"CMultStdev",1.0152
"WorkFlow",11,"tvVmax",3985.44
"WorkFlow",11,"tvKm",4013.05
"WorkFlow",11,"tvV",49.1631
"WorkFlow",11,"tvKa",1.19861
"WorkFlow",11,"K12",1.33094
"WorkFlow",11,"K21",3.30622
"WorkFlow",11,"K13",0.427245
"WorkFlow",11,"K31",0.0591032
"WorkFlow",11,"dVdWT",1.09592
"WorkFlow",12,"-2LL",6865.3798
"WorkFlow",12,"CMultStdev",1.01515
"WorkFlow",12,"tvVmax",3985.48
"WorkFlow",12,"tvKm",4012.91
"WorkFlow",12,"tvV",49.1175
"WorkFlow",12,"tvKa",1.19732
"WorkFlow",12,"K12",1.31862
"WorkFlow",12,"K21",3.31043
"WorkFlow",12,"K13",0.413065
"WorkFlow",12,"K31",0.0703013
"WorkFlow",12,"dVdWT",1.09573
"WorkFlow",13,"-2LL",6696.04294
"WorkFlow",13,"CMultStdev",1.0158
"WorkFlow",13,"tvVmax",3984.84
"WorkFlow",13,"tvKm",4013.27
"WorkFlow",13,"tvV",48.9587
"WorkFlow",13,"tvKa",1.19397
"WorkFlow",13,"K12",1.25347
"WorkFlow",13,"K21",3.33844
"WorkFlow",13,"K13",0.401816
"WorkFlow",13,"K31",0.10592
"WorkFlow",13,"dVdWT",1.09503
"WorkFlow",14,"-2LL",6636.64864
"WorkFlow",14,"CMultStdev",1.01604
"WorkFlow",14,"tvVmax",3984.52
"WorkFlow",14,"tvKm",4013.3
"WorkFlow",14,"tvV",48.8091
"WorkFlow",14,"tvKa",1.19038
"WorkFlow",14,"K12",1.19944
"WorkFlow",14,"K21",3.3608
"WorkFlow",14,"K13",0.379531
"WorkFlow",14,"K31",0.150097
"WorkFlow",14,"dVdWT",1.09439
"WorkFlow",15,"-2LL",6621.91976
"WorkFlow",15,"CMultStdev",1.01583
"WorkFlow",15,"tvVmax",3984.59
"WorkFlow",15,"tvKm",4012.94
"WorkFlow",15,"tvV",48.6537
"WorkFlow",15,"tvKa",1.1861
"WorkFlow",15,"K12",1.15264
"WorkFlow",15,"K21",3.37869
"WorkFlow",15,"K13",0.342126
"WorkFlow",15,"K31",0.209997
"WorkFlow",15,"dVdWT",1.09375
"WorkFlow",16,"-2LL",6611.8733
"WorkFlow",16,"CMultStdev",1.01591
"WorkFlow",16,"tvVmax",3984.38
"WorkFlow",16,"tvKm",4012.85
"WorkFlow",16,"tvV",48.4905
"WorkFlow",16,"tvKa",1.18204
"WorkFlow",16,"K12",1.09482
"WorkFlow",16,"K21",3.40283
"WorkFlow",16,"K13",0.31782
"WorkFlow",16,"K31",0.277543
"WorkFlow",16,"dVdWT",1.09307
"WorkFlow",17,"-2LL",6611.8733
"WorkFlow",17,"CMultStdev",1.01591
"WorkFlow",17,"tvVmax",3984.38
"WorkFlow",17,"tvKm",4012.85
"WorkFlow",17,"tvV",48.4905
"WorkFlow",17,"tvKa",1.18204
"WorkFlow",17,"K12",1.09482
"WorkFlow",17,"K21",3.40283
"WorkFlow",17,"K13",0.31782
"WorkFlow",17,"K31",0.277543
"WorkFlow",17,"dVdWT",1.09307
"WorkFlow",18,"-2LL",6610.15016
"WorkFlow",18,"CMultStdev",1.01582
"WorkFlow",18,"tvVmax",3984.44
"WorkFlow",18,"tvKm",4012.8
"WorkFlow",18,"tvV",48.4917
"WorkFlow",18,"tvKa",1.18203
"WorkFlow",18,"K12",1.09652
"WorkFlow",18,"K21",3.40192
"WorkFlow",18,"K13",0.316399
"WorkFlow",18,"K31",0.277534
"WorkFlow",18,"dVdWT",1.09308
"WorkFlow",19,"-2LL",6610.07234
"WorkFlow",19,"CMultStdev",1.01575
"WorkFlow",19,"tvVmax",3984.47
"WorkFlow",19,"tvKm",4012.77
"WorkFlow",19,"tvV",48.4926
"WorkFlow",19,"tvKa",1.18201
"WorkFlow",19,"K12",1.09579
"WorkFlow",19,"K21",3.40194
"WorkFlow",19,"K13",0.316307
"WorkFlow",19,"K31",0.277479
"WorkFlow",19,"dVdWT",1.09309
"WorkFlow",20,"-2LL",6610.06622
"WorkFlow",20,"CMultStdev",1.01567
"WorkFlow",20,"tvVmax",3984.51
"WorkFlow",20,"tvKm",4012.74
"WorkFlow",20,"tvV",48.4938
"WorkFlow",20,"tvKa",1.182
"WorkFlow",20,"K12",1.09509
"WorkFlow",20,"K21",3.40188
"WorkFlow",20,"K13",0.316051
"WorkFlow",20,"K31",0.277412
"WorkFlow",20,"dVdWT",1.0931
"WorkFlow",21,"-2LL",6610.06536
"WorkFlow",21,"CMultStdev",1.01565
"WorkFlow",21,"tvVmax",3984.52
"WorkFlow",21,"tvKm",4012.73
"WorkFlow",21,"tvV",48.4941
"WorkFlow",21,"tvKa",1.18199
"WorkFlow",21,"K12",1.09493
"WorkFlow",21,"K21",3.40186
"WorkFlow",21,"K13",0.315979
"WorkFlow",21,"K31",0.277396
"WorkFlow",21,"dVdWT",1.09311
"WorkFlow",22,"-2LL",6610.03948
"WorkFlow",22,"CMultStdev",1.01511
"WorkFlow",22,"tvVmax",3984.77
"WorkFlow",22,"tvKm",4012.5
"WorkFlow",22,"tvV",48.5016
"WorkFlow",22,"tvKa",1.18188
"WorkFlow",22,"K12",1.09196
"WorkFlow",22,"K21",3.40101
"WorkFlow",22,"K13",0.313785
"WorkFlow",22,"K31",0.27702
"WorkFlow",22,"dVdWT",1.09317
"WorkFlow",23,"-2LL",6609.9748
"WorkFlow",23,"CMultStdev",1.01299
"WorkFlow",23,"tvVmax",3985.79
"WorkFlow",23,"tvKm",4011.59
"WorkFlow",23,"tvV",48.5314
"WorkFlow",23,"tvKa",1.18144
"WorkFlow",23,"K12",1.07885
"WorkFlow",23,"K21",3.39805
"WorkFlow",23,"K13",0.305713
"WorkFlow",23,"K31",0.275484
"WorkFlow",23,"dVdWT",1.09344
"WorkFlow",24,"-2LL",6609.9261
"WorkFlow",24,"CMultStdev",1.00791
"WorkFlow",24,"tvVmax",3988.62
"WorkFlow",24,"tvKm",4009.66
"WorkFlow",24,"tvV",48.608
"WorkFlow",24,"tvKa",1.18049
"WorkFlow",24,"K12",1.04823
"WorkFlow",24,"K21",3.39107
"WorkFlow",24,"K13",0.287517
"WorkFlow",24,"K31",0.271584
"WorkFlow",24,"dVdWT",1.09431
"WorkFlow",25,"-2LL",6609.89962
"WorkFlow",25,"CMultStdev",1.00521
"WorkFlow",25,"tvVmax",3990.12
"WorkFlow",25,"tvKm",4008.63
"WorkFlow",25,"tvV",48.6498
"WorkFlow",25,"tvKa",1.18
"WorkFlow",25,"K12",1.033
"WorkFlow",25,"K21",3.38715
"WorkFlow",25,"K13",0.278722
"WorkFlow",25,"K31",0.26938
"WorkFlow",25,"dVdWT",1.09476
"WorkFlow",26,"-2LL",6609.74512
"WorkFlow",26,"CMultStdev",1.00044
"WorkFlow",26,"tvVmax",3992.88
"WorkFlow",26,"tvKm",4006.91
"WorkFlow",26,"tvV",48.7271
"WorkFlow",26,"tvKa",1.17916
"WorkFlow",26,"K12",1.0077
"WorkFlow",26,"K21",3.37952
"WorkFlow",26,"K13",0.264504
"WorkFlow",26,"K31",0.2652
"WorkFlow",26,"dVdWT",1.09567
"WorkFlow",27,"-2LL",6609.52962
"WorkFlow",27,"CMultStdev",0.994933
"WorkFlow",27,"tvVmax",3995.95
"WorkFlow",27,"tvKm",4004.93
"WorkFlow",27,"tvV",48.8175
"WorkFlow",27,"tvKa",1.17821
"WorkFlow",27,"K12",0.980688
"WorkFlow",27,"K21",3.36974
"WorkFlow",27,"K13",0.249773
"WorkFlow",27,"K31",0.260111
"WorkFlow",27,"dVdWT",1.09666
"WorkFlow",28,"-2LL",6609.22206
"WorkFlow",28,"CMultStdev",0.989093
