Scenario,Parameter,Estimate,Units,Stderr,CV%,2.5%CI,97.5%CI,Var.Inf.factor
WorkFlow,CMultStdev,0.503182165248736,,0.0286713052337835,5.69799710997517,0.446841108895531,0.559523221601941,
WorkFlow,tvVmax,5773.72561664114,,8165.84046100922,141.431044756846,-10272.7038651564,21820.1550984387,
WorkFlow,tvKm,2644.1565477946,,4379.94348602036,165.646148662171,-5962.72900406909,11251.0420996583,
WorkFlow,tvV,75.8108932309377,,11.0519523474654,14.5783170154697,54.0930584499883,97.5287280118871,
WorkFlow,tvKa,1.41242609631628,,0.271689965995511,19.2356942925439,0.878536914783075,1.94631527784949,
WorkFlow,K12,0.232117573237892,,0.243840732211769,105.050526252858,-0.247045978010628,0.711281124486412,
WorkFlow,K21,1.09927542932064,,2.16230909590177,196.703122641256,-3.14980837177886,5.34835923042014,
WorkFlow,K13,0.0365959216599347,,0.0129430782848361,35.3675428784357,0.0111618963484312,0.0620299469714382,
WorkFlow,K31,0.0479265808499454,,0.0102292342972089,21.3435511480276,0.0278254427507251,0.0680277189491658,
WorkFlow,dVdWT,1.31197423209287,,0.65218462099879,49.7101699900325,0.0303872870698798,2.59356117711586,
WorkFlow,CEps,0.499972843023583,,5.83216236244172,1166.49582948781,-10.9606211426381,11.9605668286852,
