Scenario,RetCode,LogLik,-2LL,AIC,BIC,nParm,nObs,nSub,EpsShrinkage,Condition
WorkFlow,1,-3439.462490,6878.924980,6900.924980,6946.836627,11,480,60,0.110680,39729.207860
