Scenario,GAMMA,CMultStdev,tvVmax,tvKm,tvV,tvKa,dVdWT,CEps
WorkFlow,0.0162820626003398,,,,,,,
WorkFlow,0.00041010272966268,0.000345257970647752,,,,,,
WorkFlow,-62.208211329939,-2.86727950932155,417550.622471532,,,,,
WorkFlow,-22.3114283793133,-0.985536351921668,124969.23045264,40795.4017710913,,,,
WorkFlow,0.0111813637532957,0.000910629998295361,-601.610249544079,-207.667931178302,11.4367079152345,,,
WorkFlow,0.00183138712464576,5.65359350946904e-05,-33.1485429286882,-9.89712274210033,0.261256249900453,0.0153046962521528,,
WorkFlow,0.0047531546877164,0.000348338519830854,-10.8614495315393,-3.07916983853574,-0.283584152429428,-0.00806835442058065,0.0648742591702297,
WorkFlow,-0.134517827042182,-0.0483037929090879,1929.52807641163,566.159631481184,-1.35859252106499,0.0966298520724838,-0.325837719824958,201.510146562696
