Scenario,Label,nVmax,nV
WorkFlow,Omega
WorkFlow,nVmax,0.107658346268336,0.0825131115775731
WorkFlow,nV,0.0825131115775731,0.161067950796119
WorkFlow,Correlation
WorkFlow,nVmax,1,0.626605995298083
WorkFlow,nV,0.626605995298083,1
WorkFlow,Shrinkage,0.0698645967841744,0.110273550208106
