Scenario,CMultStdev,tvVmax,tvKm,tvV,tvKa,dVdWT,CEps
WorkFlow,1,,,,,,
WorkFlow,0.0527908491263483,1,,,,,
WorkFlow,0.0242835502071947,0.962353491082009,1,,,,
WorkFlow,-0.0747535185430316,-0.442069175162855,-0.606524791051373,1,,,
WorkFlow,-0.127533878507778,-0.528036596089553,-0.595617087855471,0.595559196781639,1,,
WorkFlow,-0.0700616626724581,-0.134024264184112,-0.0719181739649949,-0.299455786380989,-0.158981716786929,1,
WorkFlow,-0.166275588248998,0.00216455135776772,0.0074329633383145,0.0202443516125844,-0.0210643029076328,0.146765047374979,1
