Scenario,RetCode,LogLik,-2LL,AIC,BIC,nParm,nObs,nSub,EpsShrinkage,Condition
WorkFlow,3,-3227.917930,6455.835860,6479.835860,6529.921293,12,480,60,0.122800,18605.782450
