Scenario,CMultStdev,tvVmax,tvKm,tvV,tvKa,K12,K21,dVdWT,CEps
WorkFlow,0.00163716994964934,,,,,,,,
WorkFlow,0.813492844387475,228027.334701778,,,,,,,
WorkFlow,-0.939336236275338,68846.4914451459,29868.9844801229,,,,,,
WorkFlow,-0.0444868364499282,735.198312628678,-418.385875647072,2192.31255510055,,,,,
WorkFlow,-0.00125386700971661,-32.0309558153886,-14.237607824643,10.9506662201842,0.0790210805589167,,,,
WorkFlow,0.0358349922384506,-162.258664154796,52.6738383373207,-334.691943020133,-1.63634363956423,56.231134358022,,,
WorkFlow,-0.0364509288226557,414.507604071059,85.6377839439505,498.301614233497,2.5782758044243,-65.9960814683813,143.915881767038,,
WorkFlow,-0.003695375080485,32.3389090860792,12.1428683692462,-2.64783521029371,-0.0202018528661342,0.0335541918346861,-1.1774018383418,0.164719338107329,
WorkFlow,-0.000236607602105821,-7.13574938817171,-2.83462481496052,-0.306501771091098,-0.00271206214374106,-0.0900816903205471,-0.40164353109202,0.000611686857311677,0.011487619658003
