"Scenario","Iter","Parameter","Value"
"WorkFlow",1,"-2LL",6532.95554
"WorkFlow",1,"CMultStdev",0.426116
"WorkFlow",1,"tvVmax",6251.59
"WorkFlow",1,"tvKm",2404.78
"WorkFlow",1,"tvV",52.4348
"WorkFlow",1,"tvKa",1.02054
"WorkFlow",1,"K12",2.04373
"WorkFlow",1,"K21",3.10915
"WorkFlow",1,"dVdWT",1.08351
"WorkFlow",2,"-2LL",6516.79252
"WorkFlow",2,"CMultStdev",0.666134
"WorkFlow",2,"tvVmax",6333.09
"WorkFlow",2,"tvKm",2244.06
"WorkFlow",2,"tvV",48.6598
"WorkFlow",2,"tvKa",1.04931
"WorkFlow",2,"K12",1.81373
"WorkFlow",2,"K21",3.31234
"WorkFlow",2,"dVdWT",1.06041
"WorkFlow",3,"-2LL",6497.7058
"WorkFlow",3,"CMultStdev",0.581188
"WorkFlow",3,"tvVmax",6529
"WorkFlow",3,"tvKm",2016.88
"WorkFlow",3,"tvV",48.3066
"WorkFlow",3,"tvKa",1.0439
"WorkFlow",3,"K12",1.78363
"WorkFlow",3,"K21",3.35533
"WorkFlow",3,"dVdWT",1.05037
"WorkFlow",4,"-2LL",6493.51562
"WorkFlow",4,"CMultStdev",0.501978
"WorkFlow",4,"tvVmax",6496.69
"WorkFlow",4,"tvKm",1886.62
"WorkFlow",4,"tvV",48.0081
"WorkFlow",4,"tvKa",1.08274
"WorkFlow",4,"K12",1.77889
"WorkFlow",4,"K21",3.36683
"WorkFlow",4,"dVdWT",1.04134
"WorkFlow",5,"-2LL",6491.32676
"WorkFlow",5,"CMultStdev",0.525664
"WorkFlow",5,"tvVmax",6398.63
"WorkFlow",5,"tvKm",1880.27
"WorkFlow",5,"tvV",48.0921
"WorkFlow",5,"tvKa",1.08741
"WorkFlow",5,"K12",1.77919
"WorkFlow",5,"K21",3.34652
"WorkFlow",5,"dVdWT",1.03819
"WorkFlow",6,"-2LL",6488.158
"WorkFlow",6,"CMultStdev",0.539022
"WorkFlow",6,"tvVmax",6084.91
"WorkFlow",6,"tvKm",1808.83
"WorkFlow",6,"tvV",48.0213
"WorkFlow",6,"tvKa",1.10511
"WorkFlow",6,"K12",1.76213
"WorkFlow",6,"K21",3.31203
"WorkFlow",6,"dVdWT",1.00242
"WorkFlow",7,"-2LL",6476.5294
"WorkFlow",7,"CMultStdev",0.571094
"WorkFlow",7,"tvVmax",4738.92
"WorkFlow",7,"tvKm",1407.64
"WorkFlow",7,"tvV",49.3112
"WorkFlow",7,"tvKa",1.18052
"WorkFlow",7,"K12",1.72917
"WorkFlow",7,"K21",3.14502
"WorkFlow",7,"dVdWT",0.874599
"WorkFlow",8,"-2LL",6472.0125
"WorkFlow",8,"CMultStdev",0.585286
"WorkFlow",8,"tvVmax",3208.69
"WorkFlow",8,"tvKm",806.388
"WorkFlow",8,"tvV",50.2831
"WorkFlow",8,"tvKa",1.2743
"WorkFlow",8,"K12",1.66316
"WorkFlow",8,"K21",2.97033
"WorkFlow",8,"dVdWT",0.710852
"WorkFlow",9,"-2LL",6467.0645
"WorkFlow",9,"CMultStdev",0.560543
"WorkFlow",9,"tvVmax",3941.53
"WorkFlow",9,"tvKm",941.445
"WorkFlow",9,"tvV",50.3708
"WorkFlow",9,"tvKa",1.23253
"WorkFlow",9,"K12",1.72277
"WorkFlow",9,"K21",3.02254
"WorkFlow",9,"dVdWT",0.793175
"WorkFlow",10,"-2LL",6466.36622
"WorkFlow",10,"CMultStdev",0.540311
"WorkFlow",10,"tvVmax",3969.83
