Scenario,CMultStdev,tvVmax,tvKm,tvV,tvKa,K12,K21,CEps
WorkFlow,0.000577925385998729,,,,,,,
WorkFlow,-18.8820995906433,3359341.80276601,,,,,,
WorkFlow,-7.76531979779112,1348009.07442882,546282.05940231,,,,,
WorkFlow,-0.562512797733979,58217.6864463138,23342.5852166304,1902.74367733083,,,,
WorkFlow,-0.0101933573537014,1067.44771689318,428.667685592837,34.1079969406926,0.613610772344287,,,
WorkFlow,0.00533488470915449,-380.51085181584,-142.993695072738,-22.1156887782851,-0.375988939377607,0.487084363875832,,
WorkFlow,-0.0129350880953326,1431.91775946821,577.226403399258,42.9896217707689,0.776590532864565,-0.43334358892116,0.991781986820742,
WorkFlow,-0.00105664214417933,91.5037022492551,37.0024196753695,2.91900922963712,0.0525692247466317,-0.0321186138149947,0.0665582281490732,0.00962734926283114
