Scenario,CMultStdev,tvVmax,tvKm,tvV,tvKa,K12,K21,dVdWT,CEps
WorkFlow,0.00055184617957147,,,,,,,,
WorkFlow,4.32165669124322,2017067.79972103,,,,,,,
WorkFlow,2.44198044149066,796023.634797049,325522.204968502,,,,,,
WorkFlow,-0.00253661120144854,-790.320860310519,-359.502775710869,4.64995445233041,,,,,
WorkFlow,-8.32818805862906e-05,-22.8296930673404,-10.4348756943952,0.108277293691553,0.00270321262246212,,,,
WorkFlow,-0.000247312969050013,-77.1731379624685,-34.5045423449995,-0.155751666879466,0.000920219904459092,0.13981584872295,,,
WorkFlow,9.78645805132212e-07,-12.7827420617142,-6.19968526858526,0.11419160312251,0.00289681426610485,0.00397790704549534,0.00340926402947436,,
WorkFlow,0.000219875507528678,72.7145302159955,29.3772114120545,-0.219514365915146,-0.00602119541847953,-0.0160960191543172,-0.00659751083790844,0.0347343467651658,
WorkFlow,-0.000277260576799631,-15.1269745492297,-7.83047188861452,0.0453979354804358,0.00125625499269308,0.00427512619510137,0.00152582615098796,-0.00387808545376088,0.0163637634524296
